装备名称	刀盾站立1	盾刀站立1	空手站立1	空手站立2	空手站立3	短武器站立	长武器站立	双武器站立	刀盾武器站立	盾刀武器站立	琴战斗站立	琴非战斗站立	空手走路	普通走路	短武器走路	长武器走路	双武器走路	刀盾武器走路	盾刀武器走路	琴走路	空手跑步	普通跑步	短武器跑步	长武器跑步	双武器跑步	刀盾武器跑步	盾刀武器跑步	琴武器跑步	空手受伤	短武器受伤	长武器受伤	双武器受伤	刀盾武器受伤	盾刀武器受伤	琴武器受伤	空手死亡	短武器死亡	长武器死亡	双武器死亡	刀盾武器死亡	盾刀武器死亡	琴武器死亡	空手攻击	短武器刺	短武器砍	长武器戳	长武器劈	双武器划	双武器砸	刀盾武器划	刀盾武器砍	盾刀武器划	盾刀武器砍	琴武器攻击1	琴武器攻击2	暗器投掷	空手魔法	短武器魔法	长武器魔法	双武器魔法	刀盾武器魔法	盾刀武器魔法	琴武器魔法	打坐	跳跃	骑马站立	骑马走动	骑马跑步	骑马攻击劈	骑马攻击刺	骑马魔法	骑马受伤	骑马死亡	骑马站立1	骑马站立2
头部49	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_080_ST01.spr	MA_HD_080_ST02.spr	MA_HD_080_ST03.spr	MA_HD_080_ST04.spr	MA_HD_080_ST05.spr	MA_HD_080_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_080_WK01.spr	MA_HD_080_WK01.spr	MA_HD_080_WK02.spr	MA_HD_080_WK03.spr	MA_HD_080_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_080_RN01.spr	MA_HD_080_RN01.spr	MA_HD_080_RN02.spr	MA_HD_080_RN03.spr	MA_HD_080_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_080_IJ01.spr	MA_HD_080_IJ02.spr	MA_HD_080_IJ03.spr	MA_HD_080_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_080_DE01.spr	MA_HD_080_DE02.spr	MA_HD_080_DE03.spr	MA_HD_080_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_080_AT01.spr	MA_HD_080_AT02.spr	MA_HD_080_AT03.spr	MA_HD_080_AT04.spr	MA_HD_080_AT05.spr	MA_HD_080_AT06.spr	MA_HD_080_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_080_MG01.spr	MA_HD_080_MG02.spr	MA_HD_080_MG03.spr	MA_HD_080_MG04.spr	MA_HD_080_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_080_ZZ01.spr	MA_HD_080_JP01.spr	MA_HD_080_RD01.spr	MA_HD_080_HW01.spr	MA_HD_080_HR01.spr	MA_HD_080_HA01.spr	MA_HD_080_HA02.spr	MA_HD_080_HM01.spr	MA_HD_080_HI01.spr	MA_HD_080_HD01.spr	MA_HD_080_RD01.spr	MA_HD_080_RD01.spr
头部50	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_081_ST01.spr	MA_HD_081_ST02.spr	MA_HD_081_ST03.spr	MA_HD_081_ST04.spr	MA_HD_081_ST05.spr	MA_HD_081_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_081_WK01.spr	MA_HD_081_WK01.spr	MA_HD_081_WK02.spr	MA_HD_081_WK03.spr	MA_HD_081_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_081_RN01.spr	MA_HD_081_RN01.spr	MA_HD_081_RN02.spr	MA_HD_081_RN03.spr	MA_HD_081_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_081_IJ01.spr	MA_HD_081_IJ02.spr	MA_HD_081_IJ03.spr	MA_HD_081_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_081_DE01.spr	MA_HD_081_DE02.spr	MA_HD_081_DE03.spr	MA_HD_081_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_081_AT01.spr	MA_HD_081_AT02.spr	MA_HD_081_AT03.spr	MA_HD_081_AT04.spr	MA_HD_081_AT05.spr	MA_HD_081_AT06.spr	MA_HD_081_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_081_MG01.spr	MA_HD_081_MG02.spr	MA_HD_081_MG03.spr	MA_HD_081_MG04.spr	MA_HD_081_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_081_ZZ01.spr	MA_HD_081_JP01.spr	MA_HD_081_RD01.spr	MA_HD_081_HW01.spr	MA_HD_081_HR01.spr	MA_HD_081_HA01.spr	MA_HD_081_HA02.spr	MA_HD_081_HM01.spr	MA_HD_081_HI01.spr	MA_HD_081_HD01.spr	MA_HD_081_RD01.spr	MA_HD_081_RD01.spr
头部51	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_082_ST01.spr	MA_HD_082_ST02.spr	MA_HD_082_ST03.spr	MA_HD_082_ST04.spr	MA_HD_082_ST05.spr	MA_HD_082_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_082_WK01.spr	MA_HD_082_WK01.spr	MA_HD_082_WK02.spr	MA_HD_082_WK03.spr	MA_HD_082_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_082_RN01.spr	MA_HD_082_RN01.spr	MA_HD_082_RN02.spr	MA_HD_082_RN03.spr	MA_HD_082_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_082_IJ01.spr	MA_HD_082_IJ02.spr	MA_HD_082_IJ03.spr	MA_HD_082_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_082_DE01.spr	MA_HD_082_DE02.spr	MA_HD_082_DE03.spr	MA_HD_082_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_082_AT01.spr	MA_HD_082_AT02.spr	MA_HD_082_AT03.spr	MA_HD_082_AT04.spr	MA_HD_082_AT05.spr	MA_HD_082_AT06.spr	MA_HD_082_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_082_MG01.spr	MA_HD_082_MG02.spr	MA_HD_082_MG03.spr	MA_HD_082_MG04.spr	MA_HD_082_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_082_ZZ01.spr	MA_HD_082_JP01.spr	MA_HD_082_RD01.spr	MA_HD_082_HW01.spr	MA_HD_082_HR01.spr	MA_HD_082_HA01.spr	MA_HD_082_HA02.spr	MA_HD_082_HM01.spr	MA_HD_082_HI01.spr	MA_HD_082_HD01.spr	MA_HD_082_RD01.spr	MA_HD_082_RD01.spr
头部52	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_083_ST01.spr	MA_HD_083_ST02.spr	MA_HD_083_ST03.spr	MA_HD_083_ST04.spr	MA_HD_083_ST05.spr	MA_HD_083_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_083_WK01.spr	MA_HD_083_WK01.spr	MA_HD_083_WK02.spr	MA_HD_083_WK03.spr	MA_HD_083_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_083_RN01.spr	MA_HD_083_RN01.spr	MA_HD_083_RN02.spr	MA_HD_083_RN03.spr	MA_HD_083_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_083_IJ01.spr	MA_HD_083_IJ02.spr	MA_HD_083_IJ03.spr	MA_HD_083_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_083_DE01.spr	MA_HD_083_DE02.spr	MA_HD_083_DE03.spr	MA_HD_083_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_083_AT01.spr	MA_HD_083_AT02.spr	MA_HD_083_AT03.spr	MA_HD_083_AT04.spr	MA_HD_083_AT05.spr	MA_HD_083_AT06.spr	MA_HD_083_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_083_MG01.spr	MA_HD_083_MG02.spr	MA_HD_083_MG03.spr	MA_HD_083_MG04.spr	MA_HD_083_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_083_ZZ01.spr	MA_HD_083_JP01.spr	MA_HD_083_RD01.spr	MA_HD_083_HW01.spr	MA_HD_083_HR01.spr	MA_HD_083_HA01.spr	MA_HD_083_HA02.spr	MA_HD_083_HM01.spr	MA_HD_083_HI01.spr	MA_HD_083_HD01.spr	MA_HD_083_RD01.spr	MA_HD_083_RD01.spr
头部53	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_084_ST01.spr	MA_HD_084_ST02.spr	MA_HD_084_ST03.spr	MA_HD_084_ST04.spr	MA_HD_084_ST05.spr	MA_HD_084_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_084_WK01.spr	MA_HD_084_WK01.spr	MA_HD_084_WK02.spr	MA_HD_084_WK03.spr	MA_HD_084_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_084_RN01.spr	MA_HD_084_RN01.spr	MA_HD_084_RN02.spr	MA_HD_084_RN03.spr	MA_HD_084_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_084_IJ01.spr	MA_HD_084_IJ02.spr	MA_HD_084_IJ03.spr	MA_HD_084_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_084_DE01.spr	MA_HD_084_DE02.spr	MA_HD_084_DE03.spr	MA_HD_084_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_084_AT01.spr	MA_HD_084_AT02.spr	MA_HD_084_AT03.spr	MA_HD_084_AT04.spr	MA_HD_084_AT05.spr	MA_HD_084_AT06.spr	MA_HD_084_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_084_MG01.spr	MA_HD_084_MG02.spr	MA_HD_084_MG03.spr	MA_HD_084_MG04.spr	MA_HD_084_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_084_ZZ01.spr	MA_HD_084_JP01.spr	MA_HD_084_RD01.spr	MA_HD_084_HW01.spr	MA_HD_084_HR01.spr	MA_HD_084_HA01.spr	MA_HD_084_HA02.spr	MA_HD_084_HM01.spr	MA_HD_084_HI01.spr	MA_HD_084_HD01.spr	MA_HD_084_RD01.spr	MA_HD_084_RD01.spr
头部54	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_085_ST01.spr	MA_HD_085_ST02.spr	MA_HD_085_ST03.spr	MA_HD_085_ST04.spr	MA_HD_085_ST05.spr	MA_HD_085_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_085_WK01.spr	MA_HD_085_WK01.spr	MA_HD_085_WK02.spr	MA_HD_085_WK03.spr	MA_HD_085_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_085_RN01.spr	MA_HD_085_RN01.spr	MA_HD_085_RN02.spr	MA_HD_085_RN03.spr	MA_HD_085_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_085_IJ01.spr	MA_HD_085_IJ02.spr	MA_HD_085_IJ03.spr	MA_HD_085_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_085_DE01.spr	MA_HD_085_DE02.spr	MA_HD_085_DE03.spr	MA_HD_085_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_085_AT01.spr	MA_HD_085_AT02.spr	MA_HD_085_AT03.spr	MA_HD_085_AT04.spr	MA_HD_085_AT05.spr	MA_HD_085_AT06.spr	MA_HD_085_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_085_MG01.spr	MA_HD_085_MG02.spr	MA_HD_085_MG03.spr	MA_HD_085_MG04.spr	MA_HD_085_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_085_ZZ01.spr	MA_HD_085_JP01.spr	MA_HD_085_RD01.spr	MA_HD_085_HW01.spr	MA_HD_085_HR01.spr	MA_HD_085_HA01.spr	MA_HD_085_HA02.spr	MA_HD_085_HM01.spr	MA_HD_085_HI01.spr	MA_HD_085_HD01.spr	MA_HD_085_RD01.spr	MA_HD_085_RD01.spr
头部55	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_086_ST01.spr	MA_HD_086_ST02.spr	MA_HD_086_ST03.spr	MA_HD_086_ST04.spr	MA_HD_086_ST05.spr	MA_HD_086_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_086_WK01.spr	MA_HD_086_WK01.spr	MA_HD_086_WK02.spr	MA_HD_086_WK03.spr	MA_HD_086_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_086_RN01.spr	MA_HD_086_RN01.spr	MA_HD_086_RN02.spr	MA_HD_086_RN03.spr	MA_HD_086_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_086_IJ01.spr	MA_HD_086_IJ02.spr	MA_HD_086_IJ03.spr	MA_HD_086_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_086_DE01.spr	MA_HD_086_DE02.spr	MA_HD_086_DE03.spr	MA_HD_086_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_086_AT01.spr	MA_HD_086_AT02.spr	MA_HD_086_AT03.spr	MA_HD_086_AT04.spr	MA_HD_086_AT05.spr	MA_HD_086_AT06.spr	MA_HD_086_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_086_MG01.spr	MA_HD_086_MG02.spr	MA_HD_086_MG03.spr	MA_HD_086_MG04.spr	MA_HD_086_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_086_ZZ01.spr	MA_HD_086_JP01.spr	MA_HD_086_RD01.spr	MA_HD_086_HW01.spr	MA_HD_086_HR01.spr	MA_HD_086_HA01.spr	MA_HD_086_HA02.spr	MA_HD_086_HM01.spr	MA_HD_086_HI01.spr	MA_HD_086_HD01.spr	MA_HD_086_RD01.spr	MA_HD_086_RD01.spr
头部56	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部57	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部58	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部59	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部60	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部61	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部62	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部63	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部64	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部65	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部66	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部67	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
头部68	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr							MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr						MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr						MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr					MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr					MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr								MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr						MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr												
