CharacterName	CharacterType	ResFilePath	PartFileName	WeaponActionTab1	WeaponActionTab2	ActionRenderOrderTab	Head	Hair	Shoulder	Body	LeftHand	RightHead	LeftWeapon	RightWeapon	HorseFront	HorseMiddle	HorseBack	Mantle
ktpasserby144	NormalNpc	image\feature\npc\passerby\passerby144																
ktpasserby145	NormalNpc	image\feature\npc\passerby\passerby145																
ktpasserby146	NormalNpc	image\feature\npc\passerby\passerby146																
ktpasserby147	NormalNpc	image\feature\npc\passerby\passerby147																
ktpasserby148	NormalNpc	image\feature\npc\passerby\passerby148																
ktpasserby149	NormalNpc	image\feature\npc\passerby\passerby149																
ktpasserby150	NormalNpc	image\feature\npc\passerby\passerby150																
ktpasserby151	NormalNpc	image\feature\npc\passerby\passerby151																
ktpasserby152	NormalNpc	image\feature\npc\passerby\passerby152																
ktpasserby153	NormalNpc	image\feature\npc\passerby\passerby153																
ktpasserby154	NormalNpc	image\feature\npc\passerby\passerby154																
ktpasserby155	NormalNpc	image\feature\npc\passerby\passerby155																
ktpasserby156	NormalNpc	image\feature\npc\passerby\passerby156																
ktpasserby157	NormalNpc	image\feature\npc\passerby\passerby157																
ktpasserby158	NormalNpc	image\feature\npc\passerby\passerby158																
ktpasserby159	NormalNpc	image\feature\npc\passerby\passerby159																
ktpasserby160	NormalNpc	image\feature\npc\passerby\passerby160																
ktpasserby161	NormalNpc	image\feature\npc\passerby\passerby161																
ktpasserby162	NormalNpc	image\feature\npc\passerby\passerby162																
ktpasserby163	NormalNpc	image\feature\npc\passerby\passerby163																
ktpasserby164	NormalNpc	image\feature\npc\passerby\passerby164																
ktpasserby165	NormalNpc	image\feature\npc\passerby\passerby165																
ktpasserby167	NormalNpc	image\feature\npc\passerby\passerby167																
ktpasserby168	NormalNpc	image\feature\npc\passerby\passerby168																
ktpasserby169	NormalNpc	image\feature\npc\passerby\passerby169																
ktpasserby170	NormalNpc	image\feature\npc\passerby\passerby170																
ktpasserby171	NormalNpc	image\feature\npc\passerby\passerby171																
ktpasserby172	NormalNpc	image\feature\npc\passerby\passerby172																
ktpasserby173	NormalNpc	image\feature\npc\passerby\passerby173																
ktpasserby174	NormalNpc	image\feature\npc\passerby\passerby174																
ktpasserby175	NormalNpc	image\feature\npc\passerby\passerby175																
ktpasserby176	NormalNpc	image\feature\npc\passerby\passerby176																
ktpasserby177	NormalNpc	image\feature\npc\passerby\passerby177																
ktpasserby178	NormalNpc	image\feature\npc\passerby\passerby178																
ktpasserby179	NormalNpc	image\feature\npc\passerby\passerby179																
ktpasserby180	NormalNpc	image\feature\npc\passerby\passerby180																
ktpasserby181	NormalNpc	image\feature\npc\passerby\passerby181																
ktpasserby182	NormalNpc	image\feature\npc\passerby\passerby182																
ktpasserby183	NormalNpc	image\feature\npc\passerby\passerby183																
ktpasserby184	NormalNpc	image\feature\npc\passerby\passerby184																
ktpasserby185	NormalNpc	image\feature\npc\passerby\passerby185																
ktpasserby186	NormalNpc	image\feature\npc\passerby\passerby186																
ktpasserby187	NormalNpc	image\feature\npc\passerby\passerby187																
ktpasserby188	NormalNpc	image\feature\npc\passerby\passerby188																
ktpasserby189	NormalNpc	image\feature\npc\passerby\passerby189																
ktpasserby190	NormalNpc	image\feature\npc\passerby\passerby190																
ktpasserby191	NormalNpc	image\feature\npc\passerby\passerby191																
ktpasserby192	NormalNpc	image\feature\npc\passerby\passerby192																
ktpasserby193	NormalNpc	image\feature\npc\passerby\passerby193																
ktpasserby194	NormalNpc	image\feature\npc\passerby\passerby194																
ktpasserby195	NormalNpc	image\feature\npc\passerby\passerby195																
ktpasserby196	NormalNpc	image\feature\npc\passerby\passerby196																
ktpasserby197	NormalNpc	image\feature\npc\passerby\passerby197																
ktpasserby198	NormalNpc	image\feature\npc\passerby\passerby198																
ktpasserby199	NormalNpc	image\feature\npc\passerby\passerby199																
ktpasserby200	NormalNpc	image\effect\fightskill\npc																
ktpasserby2007	NormalNpc	image\feature\npc\passerby\passerby2007																
ktpasserby201	NormalNpc	image\feature\npc\passerby\passerby201																
ktpasserby2017	NormalNpc	image\feature\npc\passerby\passerby2017																
ktpasserby2018	NormalNpc	image\feature\npc\passerby\passerby2018																
ktpasserby2019	NormalNpc	image\feature\npc\passerby\passerby2019																
ktpasserby202	NormalNpc	image\effect\other																
ktpasserby203	NormalNpc	image\feature\npc\passerby\passerby203																
ktpasserby204	NormalNpc	image\feature\npc\passerby\passerby204																
ktpasserby205	NormalNpc	image\feature\npc\passerby\passerby205																
ktpasserby206	NormalNpc	image\feature\npc\passerby\passerby206																
ktpasserby207	NormalNpc	image\feature\npc\passerby\passerby207																
ktpasserby208	NormalNpc	image\effect\fightskill\shaolin																
ktpasserby209	NormalNpc	image\effect\fightskill\wudang																
ktpasserby210	NormalNpc	image\feature\npc\passerby\passerby210																
ktpasserby211	NormalNpc	image\feature\npc\passerby\passerby211																
ktpasserby212	NormalNpc	image\feature\npc\passerby\passerby212																
ktpasserby213	NormalNpc	image\feature\npc\passerby\passerby213																
ktpasserby214	NormalNpc	image\feature\npc\passerby\passerby214																
ktpasserby215	NormalNpc	image\feature\npc\passerby\passerby215																
ktpasserby216	NormalNpc	image\feature\npc\passerby\passerby216																
ktpasserby217	NormalNpc	image\feature\npc\passerby\passerby217																
ktpasserby218	NormalNpc	image\feature\npc\passerby\passerby218																
ktpasserby219	NormalNpc	image\effect\fightskill\public																
ktpasserby220	NormalNpc	image\effect\fightskill\public																
ktpasserby221	NormalNpc	image\effect\fightskill\public																
ktpasserby222	NormalNpc	image\effect\fightskill\public																
ktpasserby223	NormalNpc	image\feature\npc\passerby\passerby223																
ktpasserby224	NormalNpc	image\feature\npc\passerby\passerby224																
ktpasserby225	NormalNpc	image\feature\npc\passerby\passerby225																
ktpasserby226	NormalNpc	image\feature\npc\passerby\passerby226																
ktpasserby227	NormalNpc	image\feature\npc\passerby\passerby227																
ktpasserby228	NormalNpc	image\feature\npc\passerby\passerby228																
ktpasserby229	NormalNpc	image\feature\npc\passerby\passerby229																
ktpasserby230	NormalNpc	image\feature\npc\passerby\passerby230																
ktpasserby231	NormalNpc	image\feature\npc\passerby\passerby231																
ktpasserby232	NormalNpc	image\feature\npc\passerby\passerby232																
ktpasserby233	NormalNpc	image\feature\npc\passerby\passerby233																
ktpasserby234	NormalNpc	image\feature\npc\passerby\passerby234																
ktpasserby235	NormalNpc	image\feature\npc\passerby\passerby235																
ktpasserby237	NormalNpc	image\feature\npc\passerby\passerby237																
ktpasserby238	NormalNpc	image\feature\npc\passerby\passerby238																
ktpasserby239	NormalNpc	image\feature\npc\passerby\passerby239																
ktpasserby240	NormalNpc	image\feature\npc\passerby\passerby240																
ktpasserby241	NormalNpc	image\feature\npc\passerby\passerby241																
ktpasserby242	NormalNpc	image\feature\npc\passerby\passerby242																
ktpasserby243	NormalNpc	image\feature\npc\passerby\passerby243																
ktpasserby244	NormalNpc	image\feature\npc\passerby\passerby244																
ktpasserby245	NormalNpc	image\feature\npc\passerby\passerby245																
ktpasserby246	NormalNpc	image\feature\npc\passerby\passerby246																
ktpasserby247	NormalNpc	image\feature\npc\passerby\passerby247																
ktpasserby248	NormalNpc	image\feature\npc\passerby\passerby248																
ktpasserby249	NormalNpc	image\feature\npc\passerby\passerby249																
ktpasserby250	NormalNpc	image\feature\npc\passerby\passerby250																
ktpasserby251	NormalNpc	image\feature\npc\passerby\passerby251																
ktpasserby252	NormalNpc	image\feature\npc\passerby\passerby252																
ktpasserby253	NormalNpc	image\feature\npc\passerby\passerby253																
ktpasserby254	NormalNpc	image\feature\npc\passerby\passerby254																
ktpasserby255	NormalNpc	image\feature\npc\passerby\passerby255																
ktpasserby256	NormalNpc	image\feature\npc\passerby\passerby256																
ktpasserby257	NormalNpc	image\feature\npc\passerby\passerby257																
ktpasserby258	NormalNpc	image\feature\npc\passerby\passerby258																
ktpasserby259	NormalNpc	image\feature\npc\passerby\passerby259																
ktpasserby260	NormalNpc	image\feature\npc\passerby\passerby260																
ktpasserby261	NormalNpc	image\feature\npc\passerby\passerby261																
ktpasserby262	NormalNpc	image\feature\npc\passerby\passerby262																
ktpasserby263	NormalNpc	image\feature\npc\passerby\passerby263																
ktpasserby264	NormalNpc	image\feature\npc\passerby\passerby264																
ktpasserby265	NormalNpc	image\feature\npc\passerby\passerby265																
ktpasserby266	NormalNpc	image\feature\npc\passerby\passerby266																
ktpasserby267	NormalNpc	image\feature\npc\passerby\passerby267																
ktpasserby268	NormalNpc	image\feature\npc\passerby\passerby268																
ktpasserby269	NormalNpc	image\feature\npc\passerby\passerby269																
ktpasserby270	NormalNpc	image\feature\npc\passerby\passerby270																
ktpasserby271	NormalNpc	image\feature\npc\passerby\passerby271																
ktpasserby272	NormalNpc	image\feature\npc\passerby\passerby272																
ktpasserby273	NormalNpc	image\feature\npc\passerby\passerby273																
ktpasserby274	NormalNpc	image\feature\npc\passerby\passerby274																
ktpasserby275	NormalNpc	image\feature\npc\passerby\passerby275																
ktpasserby276	NormalNpc	image\feature\npc\passerby\passerby276																
ktpasserby277	NormalNpc	image\feature\npc\passerby\passerby277																
ktpasserby278	NormalNpc	image\feature\npc\passerby\passerby278																
ktpasserby279	NormalNpc	image\feature\npc\passerby\passerby279																
ktpasserby280	NormalNpc	image\feature\npc\passerby\passerby280																
ktpasserby281	NormalNpc	image\feature\npc\passerby\passerby281																
ktpasserby282	NormalNpc	image\feature\npc\passerby\passerby282																
ktpasserby283	NormalNpc	image\feature\npc\passerby\passerby283																
ktpasserby284	NormalNpc	image\feature\npc\passerby\passerby284																
ktpasserby285	NormalNpc	image\feature\npc\passerby\passerby285																
ktpasserby286	NormalNpc	image\feature\npc\passerby\passerby286																
ktpasserby287	NormalNpc	image\feature\npc\passerby\passerby287																
ktpasserby288	NormalNpc	image\feature\npc\passerby\passerby288																
ktpasserby289	NormalNpc	image\feature\npc\passerby\passerby289																
ktpasserby290	NormalNpc	image\feature\npc\passerby\passerby290																
ktpasserby291	NormalNpc	image\feature\npc\passerby\passerby291																
ktpasserby292	NormalNpc	image\feature\npc\passerby\passerby292																
ktpasserby293	NormalNpc	image\feature\npc\passerby\passerby293																
ktpasserby294	NormalNpc	image\feature\npc\passerby\passerby294																
ktpasserby295	NormalNpc	image\feature\npc\passerby\passerby295																
ktpasserby296	NormalNpc	image\feature\npc\passerby\passerby296																
ktpasserby297	NormalNpc	image\feature\npc\passerby\passerby297																
ktpasserby298	NormalNpc																	
ktpasserby299	NormalNpc	image\feature\npc\passerby\passerby299																
ktpasserby300	NormalNpc	image\feature\npc\passerby\passerby300																
ktpasserby301	NormalNpc	image\feature\npc\passerby\passerby301																
ktpasserby302	NormalNpc	image\feature\npc\passerby\passerby302																
ktpasserby303	NormalNpc	image\feature\npc\passerby\passerby303																
ktpasserby304	NormalNpc	image\feature\npc\passerby\passerby304																
ktpasserby305	NormalNpc	image\feature\npc\passerby\passerby305																
ktpasserby306	NormalNpc	image\feature\npc\passerby\passerby306																
ktpasserby307	NormalNpc	image\feature\npc\passerby\passerby307																
ktpasserby308	NormalNpc	image\feature\npc\passerby\passerby308																
ktpasserby309	NormalNpc	image\feature\npc\passerby\passerby309																
ktpasserby310	NormalNpc	image\feature\npc\passerby\passerby310																
ktpasserby311	NormalNpc	image\feature\npc\passerby\passerby311																
ktpasserby312	NormalNpc	image\feature\npc\passerby\passerby312																
ktpasserby313	NormalNpc	image\feature\npc\passerby\passerby313																
ktpasserby314	NormalNpc	image\feature\npc\passerby\passerby314																
ktpasserby315	NormalNpc	image\feature\npc\passerby\passerby315																
ktpasserby316	NormalNpc	image\feature\npc\passerby\passerby316																
ktpasserby317	NormalNpc	image\feature\npc\passerby\passerby317																
ktpasserby318	NormalNpc	image\feature\npc\passerby\passerby318																
ktpasserby319	NormalNpc	image\feature\npc\passerby\passerby319																
ktpasserby320	NormalNpc	image\feature\npc\passerby\passerby320																
ktpasserby321	NormalNpc	image\feature\npc\passerby\passerby321																
ktpasserby322	NormalNpc	image\feature\npc\passerby\passerby322																
ktpasserby323	NormalNpc	image\feature\npc\passerby\passerby323																
ktpasserby324	NormalNpc	image\feature\npc\passerby\passerby324																
ktpasserby325	NormalNpc	image\feature\npc\passerby\passerby325																
ktpasserby326	NormalNpc	image\feature\npc\passerby\passerby326																
ktpasserby327	NormalNpc	image\feature\npc\passerby\passerby327																
ktpasserby328	NormalNpc	image\feature\npc\passerby\passerby328																
ktpasserby329	NormalNpc	image\feature\npc\passerby\passerby329																
ktpasserby330	NormalNpc	image\feature\npc\passerby\passerby330																
ktpasserby331	NormalNpc	image\feature\npc\passerby\passerby331																
ktpasserby332	NormalNpc	image\feature\npc\passerby\passerby332																
ktpasserby333	NormalNpc	image\feature\npc\passerby\passerby333																
ktpasserby334	NormalNpc	image\feature\npc\passerby\passerby334																
ktpasserby335	NormalNpc	image\feature\npc\passerby\passerby335																
ktpasserby336	NormalNpc	image\feature\npc\passerby\passerby336																
ktpasserby337	NormalNpc	image\feature\npc\passerby\passerby337																
ktpasserby338	NormalNpc	image\feature\npc\passerby\passerby338																
ktpasserby339	NormalNpc	image\feature\npc\passerby\passerby339																
ktpasserby340	NormalNpc	image\feature\npc\passerby\passerby340																
ktpasserby341	NormalNpc	image\feature\npc\passerby\passerby341																
ktpasserby342	NormalNpc	image\feature\npc\passerby\passerby342																
ktpasserby343	NormalNpc	image\feature\npc\passerby\passerby343																
ktpasserby344	NormalNpc	image\feature\npc\passerby\passerby344																
ktpasserby345	NormalNpc	image\feature\npc\passerby\passerby345																
ktpasserby346	NormalNpc	image\feature\npc\passerby\passerby346																
ktpasserby347	NormalNpc	image\feature\npc\passerby\passerby347																
ktpasserby348	NormalNpc	image\feature\npc\passerby\passerby348																
ktpasserby349	NormalNpc	image\feature\npc\passerby\passerby349																
ktpasserby350	NormalNpc	image\feature\npc\passerby\passerby350																
ktpasserby351	NormalNpc	image\feature\npc\passerby\passerby351																
ktpasserby352	NormalNpc	image\feature\npc\passerby\passerby352																
ktpasserby353	NormalNpc	image\feature\npc\passerby\passerby353																
ktpasserby354	NormalNpc	image\feature\npc\passerby\passerby354																
ktpasserby355	NormalNpc	image\feature\npc\passerby\passerby355																
ktpasserby356	NormalNpc	image\feature\npc\passerby\passerby356																
ktpasserby357	NormalNpc	image\feature\npc\passerby\passerby357																
ktpasserby358	NormalNpc	image\feature\npc\passerby\passerby358																
ktpasserby359	NormalNpc	image\feature\npc\passerby\passerby359																
ktpasserby360	NormalNpc	image\feature\npc\passerby\passerby360																
ktpasserby361	NormalNpc	image\feature\npc\passerby\passerby361																
ktpasserby362	NormalNpc	image\feature\npc\passerby\passerby362																
ktpasserby364	NormalNpc	image\feature\npc\passerby\passerby364																
ktpasserby365	NormalNpc	image\feature\npc\passerby\passerby365																
ktpasserby366	NormalNpc	image\feature\npc\passerby\passerby366																
ktpasserby367	NormalNpc	image\feature\npc\passerby\passerby367																
ktpasserby368	NormalNpc	image\feature\npc\passerby\passerby368																
ktpasserby369	NormalNpc	image\feature\npc\passerby\passerby369																
ktpasserby370	NormalNpc	image\feature\npc\passerby\passerby370																
ktpasserby371	NormalNpc	image\feature\npc\passerby\passerby371																
ktpasserby372	NormalNpc	image\feature\npc\passerby\passerby372																
ktpasserby374	NormalNpc	image\feature\npc\passerby\passerby374																
ktpasserby375	NormalNpc	image\feature\npc\passerby\passerby375																
ktpasserby376	NormalNpc	image\feature\npc\passerby\passerby376																
ktpasserby377	NormalNpc	image\feature\npc\passerby\passerby377																
ktpasserby378	NormalNpc	image\feature\npc\passerby\passerby378																
ktpasserby379	NormalNpc	image\feature\npc\passerby\passerby379																
ktpasserby380	NormalNpc	image\feature\npc\passerby\passerby380																
ktpasserby381	NormalNpc	image\feature\npc\passerby\passerby381																
ktpasserby382	NormalNpc	image\feature\npc\passerby\passerby382																
ktpasserby383	NormalNpc	image\feature\npc\passerby\passerby383																
ktpasserby384	NormalNpc	image\feature\npc\passerby\passerby384																
ktpasserby385	NormalNpc	image\feature\npc\passerby\passerby385																
ktpasserby386	NormalNpc	image\feature\npc\passerby\passerby386																
ktpasserby387	NormalNpc	image\feature\npc\passerby\passerby387																
ktpasserby388	NormalNpc	image\feature\npc\passerby\passerby388																
ktpasserby389	NormalNpc	image\feature\npc\passerby\passerby389																
ktpasserby390	NormalNpc	image\feature\npc\passerby\passerby390																
ktpasserby391	NormalNpc	image\feature\npc\passerby\passerby391																
ktpasserby392	NormalNpc	image\feature\npc\passerby\passerby392																
ktpasserby393	NormalNpc	image\feature\npc\passerby\passerby393																
ktpasserby394	NormalNpc	image\feature\npc\passerby\passerby394																
ktpasserby395	NormalNpc	image\feature\npc\passerby\passerby395																
ktpasserby396	NormalNpc	image\effect\fightskill\wudu																
ktpasserby397	NormalNpc	image\effect\fightskill\daliduanshi																
ktpasserby400	NormalNpc	image\feature\npc\passerby\passerby400																
ktpasserby401	NormalNpc	image\feature\npc\passerby\passerby401																
ktpasserby402	NormalNpc	image\feature\npc\passerby\passerby402																
ktpasserby403	NormalNpc	image\feature\npc\passerby\passerby403																
ktpasserby404	NormalNpc	image\feature\npc\passerby\passerby404																
ktpasserby405	NormalNpc	image\feature\npc\passerby\passerby405																
ktpasserby406	NormalNpc	image\feature\npc\passerby\passerby406																
ktpasserby407	NormalNpc	image\feature\npc\passerby\passerby407																
ktpasserby408	NormalNpc	image\feature\npc\passerby\passerby408																
ktpasserby409	NormalNpc	image\feature\npc\passerby\passerby409																
ktpasserby410	NormalNpc	image\feature\npc\passerby\passerby410																
ktpasserby411	NormalNpc	image\feature\npc\passerby\passerby411																
ktpasserby412	NormalNpc	image\feature\npc\passerby\passerby412																
ktpasserby413	NormalNpc	image\feature\npc\passerby\passerby413																
ktpasserby414	NormalNpc	image\feature\npc\passerby\passerby414																
ktpasserby415	NormalNpc	image\feature\npc\passerby\passerby415																
ktpasserby416	NormalNpc	image\feature\npc\passerby\passerby416																
ktpasserby417	NormalNpc	image\feature\npc\passerby\passerby417																
ktpasserby418	NormalNpc	image\feature\npc\passerby\passerby418																
ktpasserby419	NormalNpc	image\feature\npc\passerby\passerby419																
ktpasserby420	NormalNpc	image\feature\npc\passerby\passerby420																
ktpasserby421	NormalNpc	image\feature\npc\passerby\passerby421																
ktpasserby422	NormalNpc	image\feature\npc\passerby\passerby422																
ktpasserby423	NormalNpc	image\feature\npc\passerby\passerby423																
ktpasserby424	NormalNpc	image\feature\npc\passerby\passerby424																
ktpasserby425	NormalNpc	image\feature\npc\passerby\passerby425																
ktpasserby426	NormalNpc	image\feature\npc\passerby\passerby426																
ktpasserby427	NormalNpc	image\feature\npc\passerby\passerby427																
ktpasserby428	NormalNpc	image\feature\npc\passerby\passerby428																
ktpasserby429	NormalNpc	image\feature\npc\passerby\passerby429																
ktpasserby430	NormalNpc	image\feature\npc\passerby\passerby430																
ktpasserby431	NormalNpc	image\feature\npc\passerby\passerby431																
ktpasserby432	NormalNpc	image\feature\npc\passerby\passerby432																
ktpasserby433	NormalNpc	image\feature\npc\passerby\passerby433																
ktpasserby434	NormalNpc	image\feature\npc\passerby\passerby434																
ktpasserby435	NormalNpc	image\feature\npc\passerby\passerby435																
ktpasserby436	NormalNpc	image\feature\npc\passerby\passerby436																
ktpasserby437	NormalNpc	image\feature\npc\passerby\passerby437																
ktpasserby438	NormalNpc	image\feature\npc\passerby\passerby438																
ktpasserby439	NormalNpc	image\feature\npc\passerby\passerby439																
ktpasserby440	NormalNpc	image\feature\npc\passerby\passerby440																
ktpasserby441	NormalNpc	image\feature\npc\passerby\passerby441																
ktpasserby442	NormalNpc	image\feature\npc\passerby\passerby442																
ktpasserby443	NormalNpc	image\feature\npc\passerby\passerby443																
ktpasserby444	NormalNpc	image\feature\npc\passerby\passerby444																
ktpasserby445	NormalNpc	image\feature\npc\passerby\passerby445																
ktpasserby446	NormalNpc	image\feature\npc\passerby\passerby446																
ktpasserby447	NormalNpc	image\feature\npc\passerby\passerby447																
ktpasserby448	NormalNpc	image\feature\npc\passerby\passerby448																
ktpasserby449	NormalNpc	image\feature\npc\passerby\passerby449																
ktpasserby450	NormalNpc	image\feature\npc\passerby\passerby450																
ktpasserby451	NormalNpc	image\feature\npc\passerby\passerby451																
ktpasserby452	NormalNpc	image\feature\npc\passerby\passerby452																
ktpasserby453	NormalNpc	image\feature\npc\passerby\passerby453																
ktpasserby454	NormalNpc	image\feature\npc\passerby\passerby454																
ktpasserby455	NormalNpc	image\feature\npc\passerby\passerby455																
ktpasserby456	NormalNpc	image\feature\npc\passerby\passerby456																
ktpasserby457	NormalNpc	image\feature\npc\passerby\passerby457																
ktpasserby460	NormalNpc	image\feature\npc\passerby\passerby460																
ktpasserby461	NormalNpc	image\feature\npc\passerby\passerby461																
ktpasserby462	NormalNpc	image\feature\npc\passerby\passerby462																
ktpasserby463	NormalNpc	image\feature\npc\passerby\passerby463																
ktpasserby464	NormalNpc	image\feature\npc\passerby\passerby464																
ktpasserby465	NormalNpc	image\feature\npc\passerby\passerby465																
ktpasserby466	NormalNpc	image\feature\npc\passerby\passerby466																
ktpasserby467	NormalNpc	image\feature\npc\passerby\passerby467																
ktpasserby468	NormalNpc	image\feature\npc\passerby\passerby468																
ktpasserby469	NormalNpc	image\feature\npc\passerby\passerby469																
ktpasserby470	NormalNpc	image\feature\npc\passerby\passerby470																
ktpasserby471	NormalNpc	image\feature\npc\passerby\passerby471																
ktpasserby472	NormalNpc	image\feature\npc\passerby\passerby472																
ktpasserby473	NormalNpc	image\feature\npc\passerby\passerby473																
ktpasserby475	NormalNpc	image\feature\npc\passerby\passerby475																
ktpasserby476	NormalNpc	image\feature\npc\passerby\passerby476																
ktpasserby477	NormalNpc	image\feature\npc\passerby\passerby477																
ktpasserby478	NormalNpc	image\feature\npc\passerby\passerby478																
ktpasserby479	NormalNpc	image\feature\npc\passerby\passerby479																
ktpasserby480	NormalNpc	image\feature\npc\passerby\passerby480																
ktpasserby481	NormalNpc	image\feature\npc\passerby\passerby481																
ktpasserby482	NormalNpc	image\feature\npc\passerby\passerby482																
ktpasserby483	NormalNpc	image\feature\npc\passerby\passerby173																
ktpasserby486	NormalNpc	image\feature\npc\passerby\passerby486																
ktpasserby487	NormalNpc	image\feature\npc\passerby\passerby487																
ktpasserby488	NormalNpc	image\feature\npc\passerby\passerby488																
ktpasserby489	NormalNpc	image\feature\npc\passerby\passerby489																
ktpasserby490	NormalNpc	image\feature\npc\passerby\passerby490																
ktpasserby491	NormalNpc	image\feature\npc\passerby\passerby491																
ktpasserby492	NormalNpc	image\feature\npc\passerby\passerby492																
ktpasserby493	NormalNpc	image\feature\npc\passerby\passerby493																
ktpasserby494	NormalNpc	image\feature\npc\passerby\passerby494																
ktpasserby495	NormalNpc	image\feature\npc\passerby\passerby494																
ktpasserby496	NormalNpc	image\feature\npc\passerby\passerby496																
ktpasserby497	NormalNpc	image\feature\npc\passerby\passerby497																
ktpasserby498	NormalNpc	image\feature\npc\passerby\passerby498																
ktpasserby499	NormalNpc	image\feature\npc\passerby\passerby499																
ktpasserby500	NormalNpc	image\feature\npc\passerby\passerby500																
ktpasserby501	NormalNpc	image\feature\npc\passerby\passerby501																
ktpasserby502	NormalNpc	image\feature\npc\passerby\passerby502																
ktpasserby503	NormalNpc	image\feature\npc\passerby\passerby503																
ktpasserby504	NormalNpc	image\feature\npc\passerby\passerby504																
ktpasserby505	NormalNpc	image\feature\npc\passerby\passerby505																
ktpasserby506	NormalNpc	image\feature\npc\passerby\passerby506																
ktpasserby507	NormalNpc	image\feature\npc\passerby\passerby507																
ktpasserby508	NormalNpc	image\feature\npc\passerby\passerby508																
ktpasserby509	NormalNpc	image\feature\npc\passerby\passerby509																
ktpasserby510	NormalNpc	image\feature\npc\passerby\passerby510																
ktpasserby511	NormalNpc	image\feature\npc\passerby\passerby511																
ktpasserby512	NormalNpc	image\feature\npc\passerby\passerby512																
ktpasserby513	NormalNpc	image\feature\npc\passerby\passerby513																
ktpasserby514	NormalNpc	image\feature\npc\passerby\passerby514																
ktpasserby515	NormalNpc	image\feature\npc\passerby\passerby515																
ktpasserby516	NormalNpc	image\feature\npc\passerby\passerby516																
ktpasserby517	NormalNpc	image\feature\npc\passerby\passerby517																
ktpasserby518	NormalNpc	image\feature\npc\passerby\passerby518																
ktpasserby519	NormalNpc	image\feature\npc\passerby\passerby519																
ktpasserby520	NormalNpc	image\feature\npc\passerby\passerby520																
ktpasserby521	NormalNpc	image\feature\npc\passerby\passerby521																
ktpasserby522	NormalNpc	image\feature\npc\passerby\passerby522																
ktpasserby523	NormalNpc	image\feature\npc\passerby\passerby523																
ktpasserby524	NormalNpc	image\feature\npc\passerby\passerby524																
ktpasserby525	NormalNpc	image\feature\npc\passerby\passerby525																
ktpasserby526	NormalNpc	image\feature\npc\passerby\passerby526																
ktpasserby527	NormalNpc	image\feature\npc\passerby\passerby527																
ktpasserby528	NormalNpc	image\feature\npc\passerby\passerby528																
ktpasserby529	NormalNpc	image\feature\npc\passerby\passerby529																
ktpasserby530	NormalNpc	image\feature\npc\passerby\passerby530																
ktpasserby531	NormalNpc	image\feature\npc\passerby\passerby531																
ktpasserby532	NormalNpc	image\feature\npc\passerby\passerby532																
ktpasserby533	NormalNpc	image\feature\npc\passerby\passerby533																
ktpasserby534	NormalNpc	image\feature\npc\passerby\passerby534																
ktpasserby535	NormalNpc	image\feature\npc\passerby\passerby535																
ktpasserby536	NormalNpc	image\feature\npc\passerby\passerby536																
ktpasserby537	NormalNpc	image\feature\npc\passerby\passerby537																
ktpasserby538	NormalNpc	image\feature\npc\passerby\passerby538																
ktpasserby539	NormalNpc	image\feature\npc\passerby\passerby539																
ktpasserby540	NormalNpc	image\feature\npc\passerby\passerby540																
ktpasserby541	NormalNpc	image\feature\npc\passerby\passerby541																
ktpasserby542	NormalNpc	image\feature\npc\passerby\passerby542																
ktpasserby543	NormalNpc	image\feature\npc\passerby\passerby543																
ktpasserby544	NormalNpc	image\feature\npc\passerby\passerby544																
ktpasserby545	NormalNpc	image\feature\npc\passerby\passerby545																
ktpasserby546	NormalNpc	image\feature\npc\passerby\passerby546																
ktpasserby547	NormalNpc	image\feature\npc\passerby\passerby547																
ktpasserby548	NormalNpc	image\feature\npc\passerby\passerby548																
ktpasserby549	NormalNpc	image\feature\npc\passerby\passerby549																
ktpasserby550	NormalNpc	image\feature\npc\passerby\passerby550																
ktpasserby551	NormalNpc	image\feature\npc\passerby\passerby551																
ktpasserby552	NormalNpc	image\feature\npc\passerby\passerby552																
ktpasserby553	NormalNpc	image\feature\npc\passerby\passerby553																
ktpasserby554	NormalNpc	image\feature\npc\passerby\passerby554																
ktpasserby555	NormalNpc	image\feature\npc\passerby\passerby555																
ktpasserby556a	NormalNpc	image\feature\npc\passerby\passerby556a																
ktpasserby556b	NormalNpc	image\feature\npc\passerby\passerby556b																
ktpasserby557	NormalNpc	image\feature\npc\passerby\passerby557																
ktpasserby558	NormalNpc	image\feature\npc\passerby\passerby558																
ktpasserby559	NormalNpc	image\feature\npc\passerby\passerby559																
ktpasserby560	NormalNpc	image\feature\npc\passerby\passerby560																
ktpasserby561	NormalNpc	image\feature\npc\passerby\passerby561																
ktpasserby562	NormalNpc	image\feature\npc\passerby\passerby562																
ktpasserby563	NormalNpc	image\feature\npc\passerby\passerby563																
ktpasserby564	NormalNpc	image\feature\npc\passerby\passerby564																
ktpasserby565	NormalNpc	image\feature\npc\passerby\passerby565																
ktpasserby566	NormalNpc	image\feature\npc\passerby\passerby566																
ktpasserby567	NormalNpc	image\feature\npc\passerby\passerby567																
ktpasserby568	NormalNpc	image\feature\npc\passerby\passerby568																
ktpasserby569	NormalNpc	image\feature\npc\passerby\passerby569																
ktpasserby570	NormalNpc	image\feature\npc\passerby\passerby570																
