Row	Col	PointType	PointX	PointY
2	1	t11_monster	50624	106912
2	1	t11_monster	50368	107136
2	1	t11_monster	50656	107872
2	1	t11_monster	50336	107584
2	1	t11_monster	50496	107712
2	1	t11_monster	51008	107072
2	1	t11_monster	50880	107776
2	1	t11_monster	51040	107680
2	1	t11_monster	51200	107264
2	1	t11_monster	51200	107552
2	1	t12_joss	50464	107296
2	1	t12_joss	50560	107552
2	1	t12_joss	50880	107296
2	1	t12_joss	50688	107072
2	1	t12_joss	50784	107552
2	1	t12_monster	50112	107360
2	1	t12_monster	50624	106848
2	1	t12_monster	50432	107008
2	1	t12_monster	50624	106976
2	1	t12_monster	50336	107264
2	1	t12_monster	50272	107168
2	1	t12_monster	50528	107776
2	1	t12_monster	50368	107648
2	1	t12_monster	50240	107520
2	1	t12_monster	51168	107200
2	1	t12_monster	51008	107008
2	1	t12_monster	50816	106880
2	1	t12_monster	50880	107744
2	1	t12_monster	51040	107584
2	1	t12_monster	50688	107872
2	1	t12_monster	50720	107680
2	1	t12_monster	51328	107328
2	1	t12_monster	51232	107424
2	1	t12_boss	50528	107456
2	1	t13_lamp	50560	107072
2	1	t13_lamp	50432	107200
2	1	t13_lamp	50272	107648
2	1	t13_lamp	50400	107744
2	1	t13_lamp	50560	107520
2	1	t13_lamp	51008	107168
2	1	t13_lamp	50880	107040
2	1	t13_lamp	50784	107264
2	1	t13_lamp	50880	107680
2	1	t13_lamp	50976	107584
2	1	t16_box	50112	107456
2	1	t16_box	50144	107584
2	1	t16_box	50208	107360
2	1	t16_box	50336	107232
2	1	t16_box	50464	107104
2	1	t16_box	50592	106976
2	1	t16_box	50432	107424
2	1	t16_box	50592	108064
2	1	t16_box	50496	107840
2	1	t16_box	50400	107712
2	1	t16_box	50304	107552
2	1	t16_box	50816	106976
2	1	t16_box	51040	107200
2	1	t16_box	51136	107424
2	1	t16_box	50720	107072
2	1	t16_box	50880	107840
2	1	t16_box	50720	107968
2	1	t16_box	50784	107776
2	1	t16_box	51072	107616
2	1	t16_box	50784	107584
2	1	t16_npc	50816	107136
2	1	t17_accrue	50624	107360
2	1	t17_conquer	50720	107360
2	1	t17_joss	50688	107040
2	1	t17_joss	50432	107264
2	1	t17_joss	50816	107584
2	1	t17_joss	50912	107296
2	1	t17_joss	50560	107584
2	1	t20_boss	50496	107456
2	1	t20_pillar	50304	107424
2	1	t20_pillar	50688	107040
2	1	t20_pillar	50976	107520
2	1	t21_boy	50080	107328
2	1	t21_boy	50112	107552
2	1	t21_boy	50560	106848
2	1	t21_boy	50400	106976
2	1	t21_boy	50240	107200
2	1	t21_boy	50656	108000
2	1	t21_boy	50464	107872
2	1	t21_boy	50304	107744
2	1	t21_boy	50912	107840
2	1	t21_boy	51104	107648
2	1	t21_girl	50080	107424
2	1	t21_girl	50624	106816
2	1	t21_girl	50656	107936
2	1	t21_girl	50464	107776
2	1	t21_girl	50272	107584
2	1	t21_girl	51008	107136
2	1	t21_girl	50816	106976
2	1	t21_girl	50880	107776
2	1	t21_girl	51072	107520
2	1	t21_girl	51200	107328
2	1	t22_monster	50144	107264
2	1	t22_monster	50656	106816
2	1	t22_monster	50496	107936
2	1	t22_monster	51168	107296
2	1	t22_monster	50880	107936
2	1	t24_boss	50816	107136
2	1	t24_monster	50048	107456
2	1	t24_monster	50144	107584
2	1	t24_monster	50624	106784
2	1	t24_monster	50464	106912
2	1	t24_monster	50336	107776
2	1	t24_monster	50432	107872
2	1	t24_monster	50560	107968
2	1	t24_monster	50560	107680
2	1	t24_monster	50240	107712
2	1	t24_monster	51072	107104
2	1	t24_monster	50944	106976
2	1	t24_monster	50976	107296
2	1	t24_monster	50784	106848
2	1	t24_monster	50848	107872
2	1	t24_monster	50976	107776
2	1	t24_monster	51104	107584
2	1	t24_monster	50848	107648
2	1	t24_monster	50720	108000
2	1	t24_monster	51296	107488
2	1	t24_monster	51232	107264
2	1	t24_pillar	50304	107424
2	1	t24_pillar	50688	107040
2	1	t24_pillar	50976	107520
2	1	t32_boy	50048	107392
2	1	t32_girl	51264	107392
2	1	t33_box	50816	107136
2	1	t33_monster	50048	107456
2	1	t33_monster	50144	107584
2	1	t33_monster	50624	106784
2	1	t33_monster	50464	106912
2	1	t33_monster	50336	107776
2	1	t33_monster	50432	107872
2	1	t33_monster	50560	107968
2	1	t33_monster	50560	107680
2	1	t33_monster	50240	107712
2	1	t33_monster	51072	107104
2	1	t33_monster	50944	106976
2	1	t33_monster	50976	107296
2	1	t33_monster	50784	106848
2	1	t33_monster	50848	107872
2	1	t33_monster	50976	107776
2	1	t33_monster	51104	107584
2	1	t33_monster	50848	107648
2	1	t33_monster	50720	108000
2	1	t33_monster	51296	107488
2	1	t33_monster	51232	107264
2	1	t34_boss	50688	107232
2	1	t34_monster	50624	106944
2	1	t34_monster	50624	107040
2	1	t34_monster	50336	107392
2	1	t34_monster	50400	107392
2	1	t34_monster	50368	107200
2	1	t34_monster	50272	107264
2	1	t34_monster	51104	107488
2	1	t34_monster	51136	107296
2	1	t34_monster	51136	107392
2	1	t34_monster	51072	107328
2	1	t34_monster	50752	106944
2	1	t34_monster	50752	106848
2	1	t34_monster	50752	107840
2	1	t34_monster	50816	107808
2	1	t34_monster	50688	107776
2	1	t34_monster	50816	107744
2	1	t34_pillar	50688	106944
2	1	t34_pillar	50336	107296
2	1	t34_pillar	50752	107744
2	1	t34_pillar	51072	107392
2	1	t40_boss	50560	107584
3	1	left	50368	112000
3	1	left	50368	112032
3	1	left	50368	112064
3	1	left	50368	112096
3	1	left	50304	112064
3	1	left	50336	112032
3	1	left	50336	112064
3	1	left	50336	112096
3	1	left	50304	112096
3	1	left	50272	112096
3	1	left	50368	112032
3	1	left	50368	112064
3	1	left	50368	112096
3	1	left	50368	112128
3	1	left	50304	112096
3	1	left	50336	112064
3	1	left	50336	112096
3	1	left	50336	112128
3	1	left	50304	112128
3	1	left	50272	112128
3	1	left	50336	112064
3	1	left	50368	112064
3	1	left	50368	112032
3	1	left	50400	112032
3	1	left	50400	112000
3	1	left	50400	112064
3	1	left	50400	112096
3	1	left	50400	112128
3	1	left	50400	112160
3	1	left	50368	112160
3	1	left	50336	112160
3	1	left	50304	112160
3	1	left	50272	112160
3	1	left	50272	112096
3	1	left	50304	112096
3	1	left	50432	112000
3	1	left	50432	111968
3	1	left	50432	112032
3	1	left	50432	112064
3	1	left	50432	112096
3	1	left	50432	112128
3	1	left	50432	112160
3	1	left	50304	112192
3	1	left	50336	112192
3	1	left	50368	112192
3	1	left	50400	112192
3	1	left	50336	112224
3	1	left	50368	112224
3	1	right	51104	112928
3	1	right	51104	112896
3	1	right	51104	112864
3	1	right	51136	112864
3	1	right	51136	112896
3	1	right	51072	112864
3	1	right	51072	112896
3	1	right	51072	112928
3	1	right	51072	112960
3	1	right	51168	112864
3	1	right	51168	112896
3	1	right	51168	112832
3	1	right	51136	112896
3	1	right	51136	112928
3	1	right	51136	112864
3	1	right	51136	112832
3	1	right	51136	112800
3	1	right	51104	112960
3	1	right	51104	112928
3	1	right	51104	112896
3	1	right	51072	112896
3	1	right	51072	112928
3	1	right	51072	112960
3	1	right	51072	112992
3	1	right	51072	112864
3	1	right	51104	112864
3	1	right	51072	112992
3	1	right	51072	112960
3	1	right	51072	112928
3	1	right	51072	112896
3	1	right	51040	112864
3	1	right	51040	112896
3	1	right	51040	112960
3	1	right	51040	112928
3	1	right	51040	112992
3	1	right	51040	113024
3	1	right	51072	112832
3	1	right	51104	112832
3	1	right	51104	112800
3	1	right	51072	112800
3	1	right	51040	112800
3	1	right	51040	112832
3	1	right	51200	112864
3	1	top	51040	112096
3	1	top	51040	112128
3	1	top	51072	112128
3	1	top	51104	112160
3	1	top	51040	112160
3	1	top	51072	112160
3	1	top	51008	112064
3	1	top	51008	112096
3	1	top	51008	112128
3	1	top	51008	112160
3	1	top	51136	112224
3	1	top	51136	112192
3	1	top	51040	112128
3	1	top	51040	112160
3	1	top	51072	112160
3	1	top	51104	112192
3	1	top	51040	112192
3	1	top	51072	112192
3	1	top	51008	112096
3	1	top	51008	112128
3	1	top	51008	112160
3	1	top	51008	112192
3	1	top	51008	112064
3	1	top	51008	112096
3	1	top	51008	112128
3	1	top	51008	112160
3	1	top	51008	112192
3	1	top	51008	112224
3	1	top	51040	112224
3	1	top	51072	112224
3	1	top	51104	112224
3	1	top	51104	112160
3	1	top	51072	112128
3	1	top	51040	112096
3	1	top	50976	112064
3	1	top	50976	112096
3	1	top	50976	112128
3	1	top	50976	112032
3	1	top	50976	112160
3	1	top	50976	112192
3	1	top	50976	112224
3	1	top	51040	112256
3	1	top	51072	112256
3	1	top	51104	112256
3	1	top	51008	112256
3	1	top	51040	112288
3	1	top	51072	112288
3	1	top	51104	112288
3	1	bottom	50272	112928
3	1	bottom	50272	112896
3	1	bottom	50240	112896
3	1	bottom	50304	112896
3	1	bottom	50304	112928
3	1	bottom	50304	112960
3	1	bottom	50336	112896
3	1	bottom	50336	112928
3	1	bottom	50336	112960
3	1	bottom	50336	112992
3	1	bottom	50272	112960
3	1	bottom	50272	112928
3	1	bottom	50240	112928
3	1	bottom	50304	112928
3	1	bottom	50304	112960
3	1	bottom	50304	112992
3	1	bottom	50336	112928
3	1	bottom	50336	112960
3	1	bottom	50336	112992
3	1	bottom	50336	113024
3	1	bottom	50240	112896
3	1	bottom	50208	112928
3	1	bottom	50240	112928
3	1	bottom	50240	112960
3	1	bottom	50272	112960
3	1	bottom	50272	112992
3	1	bottom	50304	112992
3	1	bottom	50304	113024
3	1	bottom	50336	113024
3	1	bottom	50336	113056
3	1	bottom	50368	113056
3	1	bottom	50368	113024
3	1	bottom	50368	112992
3	1	bottom	50368	112960
3	1	bottom	50368	112928
3	1	bottom	50368	112864
3	1	bottom	50368	112896
3	1	bottom	50336	112864
3	1	bottom	50336	112896
3	1	bottom	50304	112896
3	1	bottom	50272	112896
3	1	bottom	50304	112864
3	1	bottom	50272	112864
3	1	bottom	50400	112928
3	1	bottom	50400	112960
3	1	bottom	50400	112992
3	1	bottom	50400	113024
3	1	bottom	50368	113088
3	1	bottom	50400	113056
3	1	bottom	50400	113088
3	1	entrance_top	50944	112288
3	1	entrance_bottom	50400	112864
3	1	entrance_left	50432	112192
3	1	entrance_right	51008	112832
3	1	stele	50688	112416
3	1	yulonghufa	50432	112384
3	1	yulongboy	50592	111968
3	1	yulongboy	50496	112096
3	1	yulongboy	50432	112480
3	1	yulongboy	50592	112768
3	1	yulongboy	50880	112608
3	1	yulongboy	50848	112096
3	1	yulongboy	50880	112256
3	1	yulongboy	50720	112032
3	1	yulongboy	50784	112768
3	1	yulongboy	50688	112768
3	1	yulonggirl	50496	112608
3	1	yulonggirl	50464	112256
3	1	yulonggirl	50528	112000
3	1	yulonggirl	50624	112896
3	1	yulonggirl	50656	112736
3	1	yulonggirl	50496	112768
3	1	yulonggirl	50368	112640
3	1	yulonggirl	50816	112608
3	1	yulonggirl	50944	112544
3	1	yulonggirl	50816	112160
3	1	boss	50912	112416
3	1	fenglinglong	50432	112384
3	1	cup	50560	112256
3	1	cup	50464	112448
3	1	cup	50528	112640
3	1	cup	50688	112224
3	1	cup	50880	112448
3	1	cup	50816	112288
3	1	cup	50688	112672
3	1	cup	50816	112640
3	1	bosses	50912	112416
3	1	bosses	50592	112416
3	1	bosses	50624	112512
3	1	gujuesha	50624	112512
3	1	juesha1	50656	111936
3	1	juesha2	50912	112160
3	1	juesha3	51232	112480
3	1	juesha4	50400	112128
3	1	juesha5	50944	112800
3	1	juesha6	50048	112480
3	1	juesha7	50336	112832
3	1	juesha8	50624	113056
3	1	pillar	50528	112608
3	1	pillar	50528	112160
3	1	pillar	50400	112288
3	1	pillar	50240	112736
3	1	pillar	50368	112832
3	1	pillar	50976	112256
3	1	pillar	50848	112128
3	1	pillar	50752	112352
3	1	pillar	50848	112768
3	1	pillar	50944	112672
3	1	t1_boss	50848	112320
3	1	t1_tree	49952	112512
3	1	t1_tree	50656	111872
3	1	t1_tree	50656	113088
3	1	t1_tree	51296	112512
3	1	t2_guard	50144	112448
3	1	t2_guard	50432	112128
3	1	t2_guard	50432	112480
3	1	t2_guard	50432	112896
3	1	t2_guard	50784	112160
3	1	t2_guard	50912	112512
3	1	t2_guard	50880	112896
3	1	t2_guard	51200	112544
3	1	t2_pillar	50144	112352
3	1	t2_pillar	50432	112032
3	1	t2_pillar	50432	112384
3	1	t2_pillar	50432	112800
3	1	t2_pillar	50784	112064
3	1	t2_pillar	50912	112416
3	1	t2_pillar	50880	112800
3	1	t2_pillar	51200	112448
3	1	t3_bead	50048	112608
3	1	t3_bead	50592	112064
3	1	t3_bead	50496	112160
3	1	t3_bead	50304	112320
3	1	t3_bead	50176	112480
3	1	t3_bead	50368	112576
3	1	t3_bead	50496	112992
3	1	t3_bead	50240	112704
3	1	t3_bead	50400	112736
3	1	t3_bead	50688	111968
3	1	t3_bead	50880	112128
3	1	t3_bead	50944	112544
3	1	t3_bead	51072	112416
3	1	t3_bead	50688	113152
3	1	t3_bead	50848	113024
3	1	t3_bead	50912	112736
3	1	t3_bead	51136	112640
3	1	t3_bead	50688	112800
3	1	t3_bead	51200	112416
3	1	t3_boss	50784	112576
3	1	t5_box	49984	112512
3	1	t5_box	50080	112416
3	1	t5_box	50208	112384
3	1	t5_box	50368	112288
3	1	t5_box	50528	112064
3	1	t5_box	50624	111936
3	1	t5_box	50400	112448
3	1	t5_box	50240	112576
3	1	t5_box	50432	112960
3	1	t5_box	50624	112960
3	1	t5_box	50560	113088
3	1	t5_box	50176	112736
3	1	t5_box	50336	112672
3	1	t5_box	50528	112768
3	1	t5_box	50784	111936
3	1	t5_box	50784	112128
3	1	t5_box	51136	112544
3	1	t5_box	50976	112384
3	1	t5_box	50752	113056
3	1	t5_box	50848	112896
3	1	t5_box	50816	112736
3	1	t5_box	50912	112640
3	1	t5_box	51072	112704
3	1	t5_box	51296	112544
3	1	t7_snake	50144	112320
3	1	t7_snake	50112	112576
3	1	t7_snake	50048	112416
3	1	t7_snake	50656	112032
3	1	t7_snake	50528	111904
3	1	t7_snake	50464	111968
3	1	t7_snake	50336	112096
3	1	t7_snake	50272	112192
3	1	t7_snake	50592	111840
3	1	t7_snake	50624	112992
3	1	t7_snake	50368	112960
3	1	t7_snake	50528	112896
3	1	t7_snake	50560	113120
3	1	t7_snake	50336	112768
3	1	t7_snake	50496	112704
3	1	t7_snake	50208	112672
3	1	t7_snake	50208	112800
3	1	t7_snake	51104	112480
3	1	t7_snake	51104	112288
3	1	t7_snake	51008	112224
3	1	t7_snake	50912	112128
3	1	t7_snake	50816	112128
3	1	t7_snake	50720	111968
3	1	t7_snake	50912	112960
3	1	t7_snake	50944	112768
3	1	t7_snake	51040	112704
3	1	t7_snake	50912	112704
3	1	t7_snake	50752	113152
3	1	t7_snake	50752	112960
3	1	t7_snake	50688	112928
3	1	t7_boss	50528	112256
3	1	t9_boss	50528	112256
3	1	t9_monster	50144	112320
3	1	t9_monster	50112	112576
3	1	t9_monster	50048	112416
3	1	t9_monster	50656	112032
3	1	t9_monster	50528	111904
3	1	t9_monster	50464	111968
3	1	t9_monster	50336	112096
3	1	t9_monster	50272	112192
3	1	t9_monster	50592	111840
3	1	t9_monster	50624	112992
3	1	t9_monster	50368	112960
3	1	t9_monster	50528	112896
3	1	t9_monster	50560	113120
3	1	t9_monster	50336	112768
3	1	t9_monster	50496	112704
3	1	t9_monster	50208	112672
3	1	t9_monster	50208	112800
3	1	t9_monster	51104	112480
3	1	t9_monster	51104	112288
3	1	t9_monster	51008	112224
3	1	t9_monster	50912	112128
3	1	t9_monster	50816	112128
3	1	t9_monster	50720	111968
3	1	t9_monster	50912	112960
3	1	t9_monster	50944	112768
3	1	t9_monster	51040	112704
3	1	t9_monster	50912	112704
3	1	t9_monster	50752	113152
3	1	t9_monster	50752	112960
3	1	t9_monster	50688	112928
3	1	t10_monster	50624	112064
3	1	t10_monster	50624	112160
3	1	t10_monster	50336	112512
3	1	t10_monster	50400	112512
3	1	t10_monster	50368	112320
3	1	t10_monster	50272	112384
3	1	t10_monster	51104	112608
3	1	t10_monster	51136	112416
3	1	t10_monster	51136	112512
3	1	t10_monster	51072	112448
3	1	t10_monster	50752	112064
3	1	t10_monster	50752	111968
3	1	t10_monster	50752	112960
3	1	t10_monster	50816	112928
3	1	t10_monster	50688	112896
3	1	t10_monster	50816	112864
3	1	t10_pillar	50688	112064
3	1	t10_pillar	50336	112416
3	1	t10_pillar	50752	112864
3	1	t10_pillar	51072	112512
3	1	t11_boss	50624	112608
3	1	t11_monster	50112	112544
3	1	t11_monster	50592	112032
3	1	t11_monster	50336	112256
3	1	t11_monster	50624	112992
3	1	t11_monster	50304	112704
3	1	t11_monster	50464	112832
3	1	t11_monster	51168	112384
3	1	t11_monster	50976	112192
3	1	t11_monster	50848	112896
3	1	t11_monster	51168	112672
3	1	t11_monster	51008	112800
3	1	t12_joss	50656	112192
3	1	t12_joss	50432	112416
3	1	t12_joss	50528	112672
3	1	t12_joss	50848	112416
3	1	t12_joss	50752	112672
3	1	t12_monster	50080	112480
3	1	t12_monster	50592	111968
3	1	t12_monster	50400	112128
3	1	t12_monster	50592	112096
3	1	t12_monster	50304	112384
3	1	t12_monster	50240	112288
3	1	t12_monster	50656	112992
3	1	t12_monster	50496	112896
3	1	t12_monster	50336	112768
3	1	t12_monster	50208	112640
3	1	t12_monster	51136	112320
3	1	t12_monster	50976	112128
3	1	t12_monster	50784	112000
3	1	t12_monster	50848	112864
3	1	t12_monster	51008	112704
3	1	t12_monster	50688	112800
3	1	t12_monster	51296	112448
3	1	t12_monster	51200	112544
3	1	t12_boss	50496	112576
3	1	t13_lamp	50528	112608
3	1	t13_lamp	50528	112160
3	1	t13_lamp	50400	112288
3	1	t13_lamp	50240	112736
3	1	t13_lamp	50368	112832
3	1	t13_lamp	50976	112256
3	1	t13_lamp	50848	112128
3	1	t13_lamp	50752	112352
3	1	t13_lamp	50848	112768
3	1	t13_lamp	50944	112672
3	1	t16_box	50112	112544
3	1	t16_box	50144	112672
3	1	t16_box	50208	112448
3	1	t16_box	50336	112320
3	1	t16_box	50464	112192
3	1	t16_box	50592	112064
3	1	t16_box	50432	112512
3	1	t16_box	50592	113152
3	1	t16_box	50496	112928
3	1	t16_box	50400	112800
3	1	t16_box	50304	112640
3	1	t16_box	50816	112064
3	1	t16_box	51040	112288
3	1	t16_box	51136	112512
3	1	t16_box	50720	112160
3	1	t16_box	50880	112928
3	1	t16_box	50720	113056
3	1	t16_box	50784	112864
3	1	t16_box	51072	112704
3	1	t16_box	50784	112672
3	1	t16_npc	50784	112256
3	1	t17_accrue	50624	112480
3	1	t17_conquer	50720	112480
3	1	t17_joss	50688	112160
3	1	t17_joss	50432	112384
3	1	t17_joss	50816	112704
3	1	t17_joss	50912	112416
3	1	t17_joss	50560	112704
3	1	t20_boss	50464	112576
3	1	t20_pillar	50656	112160
3	1	t20_pillar	50272	112544
3	1	t20_pillar	50944	112640
3	1	t21_boy	50048	112448
3	1	t21_boy	50080	112672
3	1	t21_boy	50528	111968
3	1	t21_boy	50368	112096
3	1	t21_boy	50208	112320
3	1	t21_boy	50624	113120
3	1	t21_boy	50432	112992
3	1	t21_boy	50272	112864
3	1	t21_boy	50880	112960
3	1	t21_boy	51072	112768
3	1	t21_girl	50048	112544
3	1	t21_girl	50592	111936
3	1	t21_girl	50624	113056
3	1	t21_girl	50432	112896
3	1	t21_girl	50240	112704
3	1	t21_girl	51168	112448
3	1	t21_girl	50976	112256
3	1	t21_girl	50784	112096
3	1	t21_girl	50848	112896
3	1	t21_girl	51040	112640
3	1	t22_monster	50112	112384
3	1	t22_monster	50624	111936
3	1	t22_monster	50464	113056
3	1	t22_monster	51136	112416
3	1	t22_monster	50848	113056
3	1	t24_boss	50784	112256
3	1	t24_monster	50016	112576
3	1	t24_monster	50112	112704
3	1	t24_monster	50592	111904
3	1	t24_monster	50432	112032
3	1	t24_monster	50304	112896
3	1	t24_monster	50400	112992
3	1	t24_monster	50528	113088
3	1	t24_monster	50528	112800
3	1	t24_monster	50208	112832
3	1	t24_monster	51040	112224
3	1	t24_monster	50912	112096
3	1	t24_monster	50944	112416
3	1	t24_monster	50752	111968
3	1	t24_monster	50816	112992
3	1	t24_monster	50944	112896
3	1	t24_monster	51072	112704
3	1	t24_monster	50816	112768
3	1	t24_monster	50688	113120
3	1	t24_monster	51264	112608
3	1	t24_monster	51200	112384
3	1	t24_pillar	50656	112160
3	1	t24_pillar	50272	112544
3	1	t24_pillar	50944	112640
3	1	t32_boy	50016	112512
3	1	t32_girl	51232	112512
3	1	t33_box	50784	112256
3	1	t33_monster	50016	112576
3	1	t33_monster	50112	112704
3	1	t33_monster	50592	111904
3	1	t33_monster	50432	112032
3	1	t33_monster	50304	112896
3	1	t33_monster	50400	112992
3	1	t33_monster	50528	113088
3	1	t33_monster	50528	112800
3	1	t33_monster	50208	112832
3	1	t33_monster	51040	112224
3	1	t33_monster	50912	112096
3	1	t33_monster	50944	112416
3	1	t33_monster	50752	111968
3	1	t33_monster	50816	112992
3	1	t33_monster	50944	112896
3	1	t33_monster	51072	112704
3	1	t33_monster	50816	112768
3	1	t33_monster	50688	113120
3	1	t33_monster	51264	112608
3	1	t33_monster	51200	112384
3	1	t34_boss	50688	112352
3	1	t34_monster	50624	112064
3	1	t34_monster	50624	112160
3	1	t34_monster	50336	112512
3	1	t34_monster	50400	112512
3	1	t34_monster	50368	112320
3	1	t34_monster	50272	112384
3	1	t34_monster	51104	112608
3	1	t34_monster	51136	112416
3	1	t34_monster	51136	112512
3	1	t34_monster	51072	112448
3	1	t34_monster	50752	112064
3	1	t34_monster	50752	111968
3	1	t34_monster	50752	112960
3	1	t34_monster	50816	112928
3	1	t34_monster	50688	112896
3	1	t34_monster	50816	112864
3	1	t34_pillar	50688	112064
3	1	t34_pillar	50336	112416
3	1	t34_pillar	50752	112864
3	1	t34_pillar	51072	112512
3	1	t40_boss	50560	112704
4	1	left	50400	117088
4	1	left	50400	117120
4	1	left	50400	117152
4	1	left	50400	117184
4	1	left	50336	117152
4	1	left	50368	117120
4	1	left	50368	117152
4	1	left	50368	117184
4	1	left	50336	117184
4	1	left	50304	117184
4	1	left	50368	117120
4	1	left	50368	117152
4	1	left	50368	117184
4	1	left	50368	117216
4	1	left	50304	117184
4	1	left	50336	117152
4	1	left	50336	117184
4	1	left	50336	117216
4	1	left	50304	117216
4	1	left	50272	117216
4	1	left	50336	117152
4	1	left	50368	117152
4	1	left	50368	117120
4	1	left	50400	117120
4	1	left	50400	117088
4	1	left	50400	117152
4	1	left	50400	117184
4	1	left	50400	117216
4	1	left	50400	117248
4	1	left	50368	117248
4	1	left	50336	117248
4	1	left	50304	117248
4	1	left	50272	117248
4	1	left	50272	117184
4	1	left	50304	117184
4	1	left	50432	117088
4	1	left	50432	117056
4	1	left	50432	117120
4	1	left	50432	117152
4	1	left	50432	117184
4	1	left	50432	117216
4	1	left	50432	117248
4	1	left	50304	117280
4	1	left	50336	117280
4	1	left	50368	117280
4	1	left	50400	117280
4	1	left	50336	117312
4	1	left	50368	117312
4	1	right	51136	118016
4	1	right	51136	117984
4	1	right	51136	117952
4	1	right	51168	117952
4	1	right	51168	117984
4	1	right	51104	117952
4	1	right	51104	117984
4	1	right	51104	118016
4	1	right	51104	118048
4	1	right	51168	117952
4	1	right	51168	117984
4	1	right	51168	117920
4	1	right	51136	117984
4	1	right	51136	118016
4	1	right	51136	117952
4	1	right	51136	117920
4	1	right	51136	117888
4	1	right	51104	118048
4	1	right	51104	118016
4	1	right	51104	117984
4	1	right	51072	117984
4	1	right	51072	118016
4	1	right	51072	118048
4	1	right	51072	118080
4	1	right	51072	117952
4	1	right	51104	117952
4	1	right	51072	118080
4	1	right	51072	118048
4	1	right	51072	118016
4	1	right	51072	117984
4	1	right	51040	117952
4	1	right	51040	117984
4	1	right	51040	118048
4	1	right	51040	118016
4	1	right	51040	118080
4	1	right	51040	118112
4	1	right	51072	117920
4	1	right	51104	117920
4	1	right	51104	117888
