NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
boss046	boss046_st.spr	boss046_st.spr	boss046_st.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_bat.spr	boss046_die.spr	boss046_at.spr	boss046_at.spr	boss046_at.spr	boss046_st.spr	boss046_wlk.spr
boss047	boss047_st.spr	boss047_st.spr	boss047_st.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_bat.spr	boss047_die.spr	boss047_at.spr	boss047_at.spr	boss047_at.spr	boss047_st.spr	boss047_wlk.spr
boss048	boss048_st.spr	boss048_st.spr	boss048_st.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_bat.spr	boss048_die.spr	boss048_at.spr	boss048_at.spr	boss048_at.spr	boss048_st.spr	boss048_wlk.spr
boss049	boss049_st.spr	boss049_st.spr	boss049_st.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_bat.spr	boss049_die.spr	boss049_at.spr	boss049_at.spr	boss049_at.spr	boss049_st.spr	boss049_wlk.spr
boss050	boss050_st.spr	boss050_st.spr	boss050_st.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_bat.spr	boss050_die.spr	boss050_at.spr	boss050_at.spr	boss050_at.spr	boss050_st.spr	boss050_wlk.spr
boss051	boss051_st.spr	boss051_st.spr	boss051_st.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_bat.spr	boss051_die.spr	boss051_at.spr	boss051_at.spr	boss051_at.spr	boss051_st.spr	boss051_wlk.spr
boss052	boss052_st.spr	boss052_st.spr	boss052_st.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_bat.spr	boss052_die.spr	boss052_at.spr	boss052_at.spr	boss052_at.spr	boss052_st.spr	boss052_wlk.spr
boss053	boss053_st.spr	boss053_st.spr	boss053_st.spr	boss053_wlk.spr	boss053_wlk.spr	boss053_wlk.spr	boss053_wlk.spr	boss053_bat.spr	boss053_die.spr	boss053_at.spr	boss053_at.spr	boss053_at.spr	boss053_st.spr	boss053_wlk.spr
boss054	boss054_st.spr	boss054_st.spr	boss054_st.spr	boss054_wlk.spr	boss054_wlk.spr	boss054_wlk.spr	boss054_wlk.spr	boss054_bat.spr	boss054_die.spr	boss054_at.spr	boss054_at.spr	boss054_at.spr	boss054_st.spr	boss054_wlk.spr
boss055	boss055_st.spr	boss055_st.spr	boss055_st.spr	boss055_wlk.spr	boss055_wlk.spr	boss055_wlk.spr	boss055_wlk.spr	boss055_bat.spr	boss055_die.spr	boss055_at.spr	boss055_at.spr	boss055_at.spr	boss055_st.spr	boss055_wlk.spr
building36	totempole_four.spr	totempole_four.spr	totempole_four.spr											
building37	totempole_five.spr	totempole_five.spr	totempole_five.spr											
item001	obj_lection.spr	obj_lection.spr	obj_lection.spr											
boss056	boss056_st01.spr	boss056_st01.spr	boss056_st02.spr	boss056_wlk.spr	boss056_wlk.spr	boss056_wlk.spr	boss056_wlk.spr	boss056_bat.spr	boss056_die.spr	boss056_at01.spr	boss056_at02.spr	boss056_at02.spr	boss056_st01.spr	boss056_wlk.spr
boss057	boss057_st01.spr	boss057_st01.spr	boss057_st02.spr	boss057_wlk.spr	boss057_wlk.spr	boss057_wlk.spr	boss057_wlk.spr	boss057_bat.spr	boss057_die.spr	boss057_at01.spr	boss057_at02.spr	boss057_at02.spr	boss057_st01.spr	boss057_wlk.spr
item002	lantern_1.spr	lantern_1.spr	lantern_1.spr											
item003	lantern_2.spr	lantern_2.spr	lantern_2.spr											
item004	lantern_3.spr	lantern_3.spr	lantern_3.spr											
item005	lantern_4.spr	lantern_4.spr	lantern_4.spr											
item006	lantern_5.spr	lantern_5.spr	lantern_5.spr											
item007	lantern_6.spr	lantern_6.spr	lantern_6.spr											
boss058	boss058_st01.spr	boss058_st01.spr	boss058_st01.spr	boss058_wlk.spr	boss058_wlk.spr	boss058_wlk.spr	boss058_wlk.spr	boss058_bat.spr	boss058_die.spr	boss058_at.spr	boss058_at.spr	boss058_at.spr	boss058_st01.spr	boss058_wlk.spr
boss059	boss059_st01.spr	boss059_st01.spr	boss059_st01.spr	boss059_wlk.spr	boss059_wlk.spr	boss059_wlk.spr	boss059_wlk.spr	boss059_bat.spr	boss059_die.spr	boss059_at.spr	boss059_at.spr	boss059_at.spr	boss059_st01.spr	boss059_wlk.spr
boss060	boss060_st01.spr	boss060_st01.spr	boss060_st01.spr	boss060_wlk.spr	boss060_wlk.spr	boss060_wlk.spr	boss060_wlk.spr	boss060_bat.spr	boss060_die.spr	boss060_at.spr	boss060_at.spr	boss060_at.spr	boss060_st01.spr	boss060_wlk.spr
boss061	boss061_st01.spr	boss061_st01.spr	boss061_st01.spr	boss061_wlk.spr	boss061_wlk.spr	boss061_wlk.spr	boss061_wlk.spr	boss061_bat.spr	boss061_die.spr	boss061_at.spr	boss061_at.spr	boss061_at.spr	boss061_st01.spr	boss061_wlk.spr
boss062	boss062_st01.spr	boss062_st01.spr	boss062_st01.spr	boss062_wlk.spr	boss062_wlk.spr	boss062_wlk.spr	boss062_wlk.spr	boss062_bat.spr	boss062_die.spr	boss062_at.spr	boss062_at.spr	boss062_at.spr	boss062_st01.spr	boss062_wlk.spr
boss063	boss063_st01.spr	boss063_st01.spr	boss063_st01.spr	boss063_wlk.spr	boss063_wlk.spr	boss063_wlk.spr	boss063_wlk.spr	boss063_bat.spr	boss063_die.spr	boss063_at.spr	boss063_at.spr	boss063_at.spr	boss063_st01.spr	boss063_wlk.spr
boss064	boss064_st01.spr	boss064_st01.spr	boss064_st01.spr	boss064_wlk.spr	boss064_wlk.spr	boss064_wlk.spr	boss064_wlk.spr	boss064_bat.spr	boss064_die.spr	boss064_at.spr	boss064_at.spr	boss064_at.spr	boss064_st01.spr	boss064_wlk.spr
boss065	boss065_st01.spr	boss065_st01.spr	boss065_st01.spr	boss065_wlk.spr	boss065_wlk.spr	boss065_wlk.spr	boss065_wlk.spr	boss065_bat.spr	boss065_die.spr	boss065_at.spr	boss065_at.spr	boss065_at.spr	boss065_st01.spr	boss065_wlk.spr
boss066	boss066_st01.spr	boss066_st01.spr	boss066_st01.spr	boss066_wlk.spr	boss066_wlk.spr	boss066_wlk.spr	boss066_wlk.spr	boss066_bat.spr	boss066_die.spr	boss066_at.spr	boss066_at.spr	boss066_at.spr	boss066_st01.spr	boss066_wlk.spr
boss067	boss067_st01.spr	boss067_st01.spr	boss067_st01.spr	boss067_wlk.spr	boss067_wlk.spr	boss067_wlk.spr	boss067_wlk.spr	boss067_bat.spr	boss067_die.spr	boss067_at.spr	boss067_at.spr	boss067_at.spr	boss067_st01.spr	boss067_wlk.spr
passerby216	passerby216.spr	passerby216.spr	passerby216.spr											
passerby217	obj_lection02.spr	obj_lection02.spr	obj_lection02.spr											
boss068	boss068_st01.spr	boss068_st01.spr	boss068_st01.spr	boss068_wlk.spr	boss068_wlk.spr	boss068_wlk.spr	boss068_wlk.spr	boss068_bat.spr	boss068_die.spr	boss068_at01.spr	boss068_at02.spr	boss068_at01.spr	boss068_st01.spr	boss068_wlk.spr
passerby218	christmasbox.spr	christmasbox.spr	christmasbox.spr											
passerby219	jixiangbaobao_st01.spr	jixiangbaobao_st01.spr	jixiangbaobao_st02.spr	jixiangbaobao_wlk.spr	jixiangbaobao_wlk.spr	jixiangbaobao_wlk.spr	jixiangbaobao_wlk.spr	jixiangbaobao_bat.spr	jixiangbaobao_die.spr	jixiangbaobao_at01.spr	jixiangbaobao_at02.spr	jixiangbaobao_at01.spr	jixiangbaobao_st01.spr	jixiangbaobao_wlk.spr
passerby220	ruyibaobao_st01.spr	ruyibaobao_st01.spr	ruyibaobao_st02.spr	ruyibaobao_wlk.spr	ruyibaobao_wlk.spr	ruyibaobao_wlk.spr	ruyibaobao_wlk.spr	ruyibaobao_bat.spr	ruyibaobao_die.spr	ruyibaobao_at01.spr	ruyibaobao_at02.spr	ruyibaobao_at01.spr	ruyibaobao_st02.spr	ruyibaobao_wlk.spr
passerby221	nianshoubaobao_st01.spr	nianshoubaobao_st01.spr	nianshoubaobao_st02.spr	nianshoubaobao_wlk.spr	nianshoubaobao_wlk.spr	nianshoubaobao_wlk.spr	nianshoubaobao_wlk.spr	nianshoubaobao_bat.spr	nianshoubaobao_die.spr	nianshoubaobao_at01.spr	nianshoubaobao_at02.spr	nianshoubaobao_at01.spr	nianshoubaobao_st01.spr	nianshoubaobao_wlk.spr
passerby222	passerby222_at01.spr	passerby222_at01.spr	passerby222_at01.spr											
passerby223	passerby223_at01.spr	passerby223_at01.spr	passerby223_at01.spr											
passerby224	passerby224_at01.spr	passerby224_at01.spr	passerby224_at01.spr											
passerby225	passerby225_at01.spr	passerby225_at01.spr	passerby225_at01.spr											
passerby226	passerby226.spr	passerby226.spr	passerby226.spr											
passerby227	passerby227.spr	passerby227.spr	passerby227.spr											
passerby228	passerby228.spr	passerby228.spr	passerby228.spr											
passerby229	passerby229.spr	passerby229.spr	passerby229.spr											
passerby230	passerby230.spr	passerby230.spr	passerby230.spr											
passerby231	passerby231.spr	passerby231.spr	passerby231.spr											
passerby232	passerby232.spr	passerby232.spr	passerby232.spr											
passerby233	passerby233.spr	passerby233.spr	passerby233.spr											
passerby234	passerby234_st.spr	passerby234_st.spr	passerby234_pst.spr											
passerby235	zongnan.spr	zongnan.spr	zongnan.spr											
passerby236	zongnv.spr	zongnv.spr	zongnv.spr											
passerby237	obj_giftb.spr	obj_giftb.spr	obj_giftb.spr											
boss069	boss069_st01.spr	boss069_st01.spr	boss069_st01.spr	boss069_wlk.spr	boss069_wlk.spr	boss069_wlk.spr	boss069_wlk.spr	boss069_bat.spr	boss069_die.spr	boss069_at.spr	boss069_at.spr	boss069_at.spr	boss069_st01.spr	boss069_wlk.spr
boss070	boss070_st01.spr	boss070_st01.spr	boss070_st01.spr	boss070_wlk.spr	boss070_wlk.spr	boss070_wlk.spr	boss070_wlk.spr	boss070_bat.spr	boss070_die.spr	boss070_at.spr	boss070_at.spr	boss070_at.spr	boss070_st01.spr	boss070_wlk.spr
boss071	boss071_st01.spr	boss071_st01.spr	boss071_st01.spr	boss071_wlk.spr	boss071_wlk.spr	boss071_wlk.spr	boss071_wlk.spr	boss071_bat.spr	boss071_die.spr	boss071_at.spr	boss071_at.spr	boss071_at.spr	boss071_st01.spr	boss071_wlk.spr
boss072	boss072_st01.spr	boss072_st01.spr	boss072_st01.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_bat.spr	boss072_die.spr	boss072_at.spr	boss072_at.spr	boss072_at.spr	boss072_st01.spr	boss072_wlk.spr
boss073	boss073_st01.spr	boss073_st01.spr	boss073_st01.spr	boss073_wlk.spr	boss073_wlk.spr	boss073_wlk.spr	boss073_wlk.spr	boss073_bat.spr	boss073_die.spr	boss073_at.spr	boss073_at.spr	boss073_at.spr	boss073_st01.spr	boss073_wlk.spr
boss074	boss074_st01.spr	boss074_st01.spr	boss074_st01.spr	boss074_wlk.spr	boss074_wlk.spr	boss074_wlk.spr	boss074_wlk.spr	boss074_bat.spr	boss074_die.spr	boss074_at01.spr	boss074_at02.spr	boss074_at02.spr	boss074_st01.spr	boss074_wlk.spr
boss075	boss075_st01.spr	boss075_st01.spr	boss075_st01.spr	boss075_wlk.spr	boss075_wlk.spr	boss075_wlk.spr	boss075_wlk.spr	boss075_bat.spr	boss075_die.spr	boss075_at01.spr	boss075_at02.spr	boss075_at02.spr	boss075_st01.spr	boss075_wlk.spr
boss076	boss076_st01.spr	boss076_st01.spr	boss076_st01.spr	boss076_wlk.spr	boss076_wlk.spr	boss076_wlk.spr	boss076_wlk.spr	boss076_bat.spr	boss076_die.spr	boss076_at01.spr	boss076_at02.spr	boss076_at02.spr	boss076_st01.spr	boss076_wlk.spr
enemy225	enemy225_st01.spr	enemy225_st02.spr	enemy225_st02.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_wlk.spr	enemy225_bat.spr	enemy225_die.spr	enemy225_at01.spr	enemy225_at02.spr	enemy225_at02.spr	enemy225_st02.spr	enemy225_wlk.spr
passerby238	passerby238.spr	passerby238.spr	passerby238.spr											
passerby239	passerby239.spr	passerby239.spr	passerby239.spr											
enemy226	enemy226_at01.spr	enemy226_at01.spr	enemy226_at01.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_wlk.spr	enemy226_bat.spr	enemy226_die.spr	enemy226_at01.spr	enemy226_at01.spr	enemy226_at01.spr	enemy226_st01.spr	enemy226_wlk.spr
passerby240	passerby240_st01.spr	passerby240_st01.spr	passerby240_st02.spr	passerby240_wlk.spr	passerby240_wlk.spr	passerby240_wlk.spr	passerby240_wlk.spr	passerby240_bat.spr	passerby240_die.spr	passerby240_at01.spr	passerby240_at01.spr	passerby240_at01.spr	passerby240_st02.spr	passerby240_wlk.spr
passerby241	passerby241_st01.spr	passerby241_st01.spr	passerby241_st02.spr	passerby241_wlk.spr	passerby241_wlk.spr	passerby241_wlk.spr	passerby241_wlk.spr	passerby241_bat.spr	passerby241_die.spr	passerby241_at01.spr	passerby241_at01.spr	passerby241_at01.spr	passerby241_st02.spr	passerby241_wlk.spr
enemy227	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_st01.spr	enemy227_at01.spr	enemy227_at01.spr	enemy227_at01.spr	enemy227_st01.spr	enemy227_st01.spr
enemy228	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_st01.spr	enemy228_at01.spr	enemy228_at01.spr	enemy228_at01.spr	enemy228_st01.spr	enemy228_st01.spr
enemy229	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_st01.spr	enemy229_at01.spr	enemy229_at01.spr	enemy229_at01.spr	enemy229_st01.spr	enemy229_st01.spr
enemy230	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_st01.spr	enemy230_at01.spr	enemy230_at01.spr	enemy230_at01.spr	enemy230_st01.spr	enemy230_st01.spr
enemy231	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_st01.spr	enemy231_at01.spr	enemy231_at01.spr	enemy231_at01.spr	enemy231_st01.spr	enemy231_st01.spr
passerby242	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr	passerby242.spr
passerby243	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr	passerby243.spr
passerby244	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr	passerby244.spr
passerby245	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr	passerby245.spr
passerby246	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr	passerby246.spr
passerby247	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr	passerby247.spr
passerby248	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr	passerby248.spr
passerby249	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr	passerby249.spr
passerby250	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr	passerby250.spr
passerby251	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr	passerby251.spr
passerby252	passerby252_st02.spr	passerby252_st02.spr	passerby252_st03.spr											
boss077	boss077_st01.spr	boss077_st02.spr	boss077_st02.spr	boss077_wlk.spr	boss077_wlk.spr	boss077_wlk.spr	boss077_wlk.spr	boss077_bat.spr	boss077_die.spr	boss077_at01.spr	boss077_at02.spr	boss077_at02.spr	boss077_st02.spr	boss077_wlk.spr
boss078	boss078_st01.spr	boss078_st02.spr	boss078_st02.spr	boss078_wlk.spr	boss078_wlk.spr	boss078_wlk.spr	boss078_wlk.spr	boss078_bat.spr	boss078_die.spr	boss078_at01.spr	boss078_at01.spr	boss078_at01.spr	boss078_st02.spr	boss078_wlk.spr
enemy232	enemy232_st01.spr	enemy232_st01.spr	enemy232_st01.spr	enemy232_wlk.spr	enemy232_wlk.spr	enemy232_wlk.spr	enemy232_wlk.spr	enemy232_bat.spr	enemy232_die.spr	enemy232_at01.spr	enemy232_at01.spr	enemy232_at01.spr	enemy232_st01.spr	enemy232_wlk.spr
passerby253	caishen_st01.spr	caishen_st01.spr	caishen_st02.spr											
passerby254	zhangdenggongnv.spr	zhangdenggongnv.spr	zhangdenggongnv.spr											
passerby255	tuanyuanfanzhuo.spr	tuanyuanfanzhuo.spr	tuanyuanfanzhuo.spr											
boss079	cretter011_st02.spr	cretter011_st01.spr	cretter011_st02.spr	cretter011_wlk.spr	cretter011_wlk.spr	cretter011_wlk.spr	cretter011_wlk.spr	cretter011_bat.spr	cretter011_die.spr	cretter011_at01.spr	cretter011_at01.spr	cretter011_at01.spr	cretter011_st02.spr	cretter011_wlk.spr
boss080	critter009_st03.spr	critter009_st01.spr	critter009_st02.spr	critter009_wlk.spr	critter009_wlk.spr	critter009_wlk.spr	critter009_wlk.spr	critter009_bat.spr	critter009_die.spr	critter009_at01.spr	critter009_at01.spr	critter009_at01.spr	cretter009_st02.spr	cretter009_wlk.spr
boss081	critter012_st03.spr	critter012_st01.spr	critter012_st02.spr	critter012_wlk.spr	critter012_wlk.spr	critter012_wlk.spr	critter012_wlk.spr	critter012_bat.spr	critter012_die.spr	critter012_at01.spr	critter012_at01.spr	critter012_at01.spr	cretter012_st02.spr	cretter012_wlk.spr
passerby256	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr	xiangsishu_a.spr
passerby257	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr	xiangsishu_b.spr
npc090216001	changshoumu.spr	changshoumu.spr	changshoumu.spr											
npc090216002	wanlingmu.spr	wanlingmu.spr	wanlingmu.spr											
passerby258	passerby258.spr	passerby258.spr	passerby258.spr											
passerby259	passerby259.spr	passerby259.spr	passerby259.spr											
passerby260	passerby260.spr	passerby260.spr	passerby260.spr											
passerby261	passerby261.spr	passerby261.spr	passerby261.spr											
passerby262	passerby262.spr	passerby262.spr	passerby262.spr											
passerby263	passerby263.spr	passerby263.spr	passerby263.spr											
passerby264	passerby264.spr	passerby264.spr	passerby264.spr											
passerby265	passerby265.spr	passerby265.spr	passerby265.spr											
passerby266	passerby266.spr	passerby266.spr	passerby266.spr											
passerby267	passerby267.spr	passerby267.spr	passerby267.spr											
passerby268	passerby268.spr	passerby268.spr	passerby268.spr											
passerby269	passerby269.spr	passerby269.spr	passerby269.spr											
passerby270	passerby270.spr	passerby270.spr	passerby270.spr											
passerby271	passerby271.spr	passerby271.spr	passerby271.spr											
passerby272	passerby272.spr	passerby272.spr	passerby272.spr											
passerby273	passerby273.spr	passerby273.spr	passerby273.spr											
passerby274	passerby274.spr	passerby274.spr	passerby274.spr											
passerby275	passerby275.spr	passerby275.spr	passerby275.spr											
passerby276	passerby276.spr	passerby276.spr	passerby276.spr											
passerby277	passerby277.spr	passerby277.spr	passerby277.spr											
passerby278	passerby278.spr	passerby278.spr	passerby278.spr											
passerby279	passerby279.spr	passerby279.spr	passerby279.spr											
passerby280	passerby280.spr	passerby280.spr	passerby280.spr											
passerby281	passerby281.spr	passerby281.spr	passerby281.spr											
passerby282	passerby282.spr	passerby282.spr	passerby282.spr											
passerby283	passerby283.spr	passerby283.spr	passerby283.spr											
passerby284	passerby284_st01.spr	passerby284_st01.spr	passerby284_st01.spr	passerby284_wlk.spr	passerby284_wlk.spr	passerby284_wlk.spr	passerby284_wlk.spr	passerby284_bat.spr	passerby284_die.spr	passerby284_at01.spr	passerby284_at01.spr	passerby284_at02.spr	passerby284_st01.spr	passerby284_wlk.spr
passerby285	passerby285_st01.spr	passerby285_st01.spr	passerby285_st01.spr	passerby285_wlk.spr	passerby285_wlk.spr	passerby285_wlk.spr	passerby285_wlk.spr	passerby285_bat.spr	passerby285_die.spr	passerby285_at01.spr	passerby285_at01.spr	passerby285_at02.spr	passerby285_st01.spr	passerby285_wlk.spr
passerby286	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr	passerby286.spr
passerby287	passerby287.spr	passerby287.spr	passerby287.spr											
passerby288	passerby288.spr	passerby288.spr	passerby288.spr											
passerby289	passerby289.spr	passerby289.spr	passerby289.spr											
passerby290	passerby290.spr	passerby290.spr	passerby290.spr											
passerby291	passerby291.spr	passerby291.spr	passerby291.spr											
passerby292	passerby292.spr	passerby292.spr	passerby292.spr											
passerby293	passerby293.spr	passerby293.spr	passerby293.spr											
passerby294	passerby294.spr	passerby294.spr	passerby294.spr											
passerby295	passerby295.spr	passerby295.spr	passerby295.spr											
passerby296	passerby296_st01.spr	passerby296_st01.spr	passerby296_st02.spr											
passerby297	passerby297_st01.spr	passerby297_st01.spr	passerby297_st01.spr											
passerby298	passerby298.spr	passerby298.spr	passerby298.spr											
passerby299	passerby299.spr	passerby299.spr	passerby299.spr											
passerby300	passerby300.spr	passerby300.spr	passerby300.spr											
passerby301	passerby301.spr	passerby301.spr	passerby301.spr											
passerby302	passerby302.spr	passerby302.spr	passerby302.spr											
passerby303	passerby303.spr	passerby303.spr	passerby303.spr											
passerby304	denglong.spr	denglong.spr	denglong.spr											
passerby305	denglong_liang.spr	denglong_liang.spr	denglong_liang.spr											
passerby306	shengdandabaixiong_st02.spr	shengdandabaixiong_st01.spr	shengdandabaixiong_st02.spr	shengdandabaixiong_wlk.spr	shengdandabaixiong_wlk.spr	shengdandabaixiong_wlk.spr	shengdandabaixiong_wlk.spr	shengdandabaixiong_bat.spr	shengdandabaixiong_die.spr	shengdandabaixiong_at01.spr	shengdandabaixiong_at02.spr	shengdandabaixiong_at02.spr	shengdandabaixiong_st01.spr	shengdandabaixiong_wlk.spr
passerby307	shengdanqie_st01.spr	shengdanqie_st02.spr	shengdanqie_st02.spr	shengdanqie_wlk.spr	shengdanqie_wlk.spr	shengdanqie_wlk.spr	shengdanqie_wlk.spr	shengdanqie_bat.spr	shengdanqie_die.spr	shengdanqie_at01.spr	shengdanqie_at02.spr	shengdanqie_at02.spr	shengdanqie_st02.spr	shengdanqie_wlk.spr
passerby308	shengdanwuniang_st01.spr	shengdanwuniang_st02.spr	shengdanwuniang_st02.spr	shengdanwuniang_wlk.spr	shengdanwuniang_wlk.spr	shengdanwuniang_wlk.spr	shengdanwuniang_wlk.spr	shengdanwuniang_bat.spr	shengdanwuniang_die.spr	shengdanwuniang_at01.spr	shengdanwuniang_at02.spr	shengdanwuniang_at02.spr	shengdanwuniang_st02.spr	shengdanwuniang_wlk.spr
passerby309	caishenbaobao_st01.spr	caishenbaobao_st01.spr	caishenbaobao_st02.spr											
passerby310	xiaocaishen_st01.spr	xiaocaishen_st01.spr	xiaocaishen_st02.spr											
passerby311	caishen_st01.spr	caishen_st01.spr	caishen_st02.spr											
passerby312	caishenda_st.spr	caishenda_st.spr	caishenda_pst.spr											
passerby313	passerby313.spr	passerby313.spr	passerby313.spr											
passerby314	passerby314.spr	passerby314.spr	passerby314.spr											
passerby315	passerby315.spr	passerby315.spr	passerby315.spr											
passerby316	passerby316.spr	passerby316.spr	passerby316.spr	passerby316.spr										
passerby317	passerby317.spr	passerby317.spr	passerby317.spr											
passerby318	npc050111011_st.spr	npc050111011_st.spr	npc050111011_st.spr											
passerby319	qinglvhupizhuang(nan)_st01.spr	qinglvhupizhuang(nan)_st02.spr	qinglvhupizhuang(nan)_st02.spr	qinglvhupizhuang(nan)_wlk.spr	qinglvhupizhuang(nan)_wlk.spr	qinglvhupizhuang(nan)_wlk.spr	qinglvhupizhuang(nan)_wlk.spr	qinglvhupizhuang(nan)_bat.spr	qinglvhupizhuang(nan)_die.spr	qinglvhupizhuang(nan)_at01.spr	qinglvhupizhuang(nan)_at02.spr	qinglvhupizhuang(nan)_at02.spr	qinglvhupizhuang(nan)_st02.spr	qinglvhupizhuang(nan)_wlk.spr
passerby320	qinglvhupizhuang(nv)_st01.spr	qinglvhupizhuang(nv)_st02.spr	qinglvhupizhuang(nv)_st02.spr	qinglvhupizhuang(nv)_wlk.spr	qinglvhupizhuang(nv)_wlk.spr	qinglvhupizhuang(nv)_wlk.spr	qinglvhupizhuang(nv)_wlk.spr	qinglvhupizhuang(nv)_bat.spr	qinglvhupizhuang(nv)_die.spr	qinglvhupizhuang(nv)_at01.spr	qinglvhupizhuang(nv)_at02.spr	qinglvhupizhuang(nv)_at02.spr	qinglvhupizhuang(nv)_st02.spr	qinglvhupizhuang(nv)_wlk.spr
passerby321	huangjinshu1.spr	huangjinshu1.spr	huangjinshu1.spr											
passerby322	huangjinshu2.spr	huangjinshu2.spr	huangjinshu2.spr											
passerby323	npc20100302001_st01.spr	npc20100302001_st01.spr	npc20100302001_st02.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_wlk.spr	npc20100302001_bat.spr	npc20100302001_die.spr	npc20100302001_at01.spr	npc20100302001_at02.spr	npc20100302001_at02.spr	npc20100302001_st02.spr	npc20100302001_wlk.spr
