NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
enemy134	enemy134_pst.spr	enemy134_pst.spr	enemy134_pst.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_bat.spr	enemy134_die.spr	enemy134_at.spr	enemy134_at.spr	enemy134_at.spr	enemy134_st.spr	enemy134_wlk.spr
enemy135	enemy135_st.spr	enemy135_st.spr	enemy135_pst.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_bat.spr	enemy135_die.spr	enemy135_at.spr	enemy135_at.spr	enemy135_at.spr	enemy135_st.spr	enemy135_wlk.spr
enemy136	enemy136_st.spr	enemy136_st.spr	enemy136_pst.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_bat.spr	enemy136_die.spr	enemy136_at.spr	enemy136_at.spr	enemy136_at.spr	enemy136_st.spr	enemy136_wlk.spr
enemy137	enemy137_st.spr	enemy137_st.spr	enemy137_pst.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_bat.spr	enemy137_die.spr	enemy137_at.spr	enemy137_at.spr	enemy137_at.spr	enemy137_st.spr	enemy137_wlk.spr
enemy138	enemy138_st.spr	enemy138_st.spr	enemy138_pst.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_bat.spr	enemy138_die.spr	enemy138_at.spr	enemy138_at.spr	enemy138_at.spr	enemy138_st.spr	enemy138_wlk.spr
enemy139	enemy139_st.spr	enemy139_st.spr	enemy139_pst.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_bat.spr	enemy139_die.spr	enemy139_at.spr	enemy139_at.spr	enemy139_at.spr	enemy139_st.spr	enemy139_wlk.spr
enemy140	enemy140_st.spr	enemy140_st.spr	enemy140_pst.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_bat.spr	enemy140_die.spr	enemy140_at.spr	enemy140_at.spr	enemy140_at.spr	enemy140_st.spr	enemy140_wlk.spr
enemy141	enemy141_st.spr	enemy141_st.spr	enemy141_pst.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_bat.spr	enemy141_die.spr	enemy141_at.spr	enemy141_at.spr	enemy141_at.spr	enemy141_st.spr	enemy141_wlk.spr
enemy142	enemy142_st.spr	enemy142_st.spr	enemy142_pst.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_bat.spr	enemy142_die.spr	enemy142_at.spr	enemy142_at.spr	enemy142_at.spr	enemy142_st.spr	enemy142_wlk.spr
enemy143	enemy143_st.spr	enemy143_st.spr	enemy143_pst.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_bat.spr	enemy143_die.spr	enemy143_at.spr	enemy143_at.spr	enemy143_at.spr	enemy143_st.spr	enemy143_wlk.spr
enemy144	enemy144_st.spr	enemy144_st.spr	enemy144_pst.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_bat.spr	enemy144_die.spr	enemy144_at.spr	enemy144_at.spr	enemy144_at.spr	enemy144_st.spr	enemy144_wlk.spr
enemy145	enemy145_st.spr	enemy145_st.spr	enemy145_pst.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_bat.spr	enemy145_die.spr	enemy145_at.spr	enemy145_at.spr	enemy145_at.spr	enemy145_st.spr	enemy145_wlk.spr
enemy146	enemy146_st.spr	enemy146_st.spr	enemy146_pst.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_bat.spr	enemy146_die.spr	enemy146_at.spr	enemy146_at.spr	enemy146_at.spr	enemy146_st.spr	enemy146_wlk.spr
enemy147	enemy147_st.spr	enemy147_st.spr	enemy147_pst.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_bat.spr	enemy147_die.spr	enemy147_at.spr	enemy147_at.spr	enemy147_at.spr	enemy147_st.spr	enemy147_wlk.spr
enemy148	enemy148_st.spr	enemy148_st.spr	enemy148_pst.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_bat.spr	enemy148_die.spr	enemy148_at.spr	enemy148_at.spr	enemy148_at.spr	enemy148_st.spr	enemy148_wlk.spr
enemy149	enemy149_st.spr	enemy149_st.spr	enemy149_pst.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_bat.spr	enemy149_die.spr	enemy149_at.spr	enemy149_at.spr	enemy149_at.spr	enemy149_st.spr	enemy149_wlk.spr
enemy150	enemy150_st.spr	enemy150_st.spr	enemy150_pst.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_bat.spr	enemy150_die.spr	enemy150_at.spr	enemy150_at.spr	enemy150_at.spr	enemy150_st.spr	enemy150_wlk.spr
enemy151	enemy151_st.spr	enemy151_st.spr	enemy151_pst.spr										enemy151_st.spr	
enemy152	enemy152_st.spr	enemy152_st.spr	enemy152_pst.spr										enemy152_st.spr	
enemy153	enemy153_st.spr	enemy153_st.spr	enemy153_pst.spr										enemy153_st.spr	
enemy154	enemy154_st.spr	enemy154_st.spr	enemy154_pst.spr										enemy154_st.spr	
enemy155	enemy155_st.spr	enemy155_st.spr	enemy155_pst.spr										enemy155_st.spr	
enemy156	enemy156_st.spr	enemy156_st.spr	enemy156_pst.spr										enemy156_st.spr	
enemy157	enemy157_st.spr	enemy157_st.spr	enemy157_pst.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_bat.spr	enemy157_die.spr	enemy157_at.spr	enemy157_at.spr	enemy157_at.spr	enemy157_st.spr	enemy157_wlk.spr
enemy158	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_st.spr	enemy158_at.spr	enemy158_at.spr	enemy158_at.spr	enemy158_st.spr	enemy158_st.spr
enemy159	enemy159_st.spr	enemy159_st.spr	enemy159_pst.spr										enemy159_st.spr	
enemy160	enemy160_st.spr	enemy160_st.spr	enemy160_pst.spr										enemy160_st.spr	
enemy161	enemy161_st.spr	enemy161_st.spr	enemy161_pst.spr										enemy161_st.spr	
enemy162	enemy162_st.spr	enemy162_st.spr	enemy162_pst.spr										enemy162_st.spr	
enemy163	enemy163_st.spr	enemy163_st.spr	enemy163_pst.spr										enemy163_st.spr	
enemy164	enemy164_st.spr	enemy164_st.spr	enemy164_pst.spr										enemy164_st.spr	
enemy165	enemy165_st.spr	enemy165_st.spr	enemy165_pst.spr										enemy165_st.spr	
enemy166	enemy166_st.spr	enemy166_st.spr	enemy166_pst.spr										enemy166_st.spr	
enemy167	enemy167_st.spr	enemy167_st.spr	enemy167_pst.spr										enemy167_st.spr	
enemy168	enemy168_st.spr	enemy168_st.spr	enemy168_pst.spr										enemy168_st.spr	
enemy169	enemy169_st.spr	enemy169_st.spr	enemy169_pst.spr										enemy169_st.spr	
enemy170	enemy170_st.spr	enemy170_st.spr	enemy170_pst.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_bat.spr	enemy170_die.spr	enemy170_at.spr	enemy170_at.spr	enemy170_at.spr	enemy170_st.spr	enemy170_wlk.spr
enemy171	enemy171_st.spr	enemy171_st.spr	enemy171_pst.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_bat.spr	enemy171_die.spr	enemy171_at.spr	enemy171_at.spr	enemy171_at.spr	enemy171_st.spr	enemy171_wlk.spr
enemy172	enemy172_st.spr	enemy172_st.spr	enemy172_pst.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_bat.spr	enemy172_die.spr	enemy172_at.spr	enemy172_at.spr	enemy172_at.spr	enemy172_st.spr	enemy172_wlk.spr
enemy173	enemy173_st.spr	enemy173_st.spr	enemy173_pst.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_bat.spr	enemy173_die.spr	enemy173_at.spr	enemy173_at.spr	enemy173_at.spr	enemy173_st.spr	enemy173_wlk.spr
enemy174	enemy174_st.spr	enemy174_st.spr	enemy174_pst.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_bat.spr	enemy174_die.spr	enemy174_at.spr	enemy174_at.spr	enemy174_at.spr	enemy174_st.spr	enemy174_wlk.spr
enemy175	enemy175_st.spr	enemy175_st.spr	enemy175_pst.spr										enemy175_st.spr	
enemy176	enemy176_st.spr	enemy176_st.spr	enemy176_pst.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_bat.spr	enemy176_die.spr	enemy176_at.spr	enemy176_at.spr	enemy176_at.spr	enemy176_st.spr	enemy176_wlk.spr
enemy177	enemy177_st.spr	enemy177_st.spr	enemy177_pst.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_bat.spr	enemy177_die.spr	enemy177_at.spr	enemy177_at.spr	enemy177_at.spr	enemy177_st.spr	enemy177_wlk.spr
enemy178	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_bat.spr	enemy178_bat.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr	enemy178_st.spr
enemy179	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_bat.spr	enemy179_bat.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr	enemy179_st.spr
enemy180	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_bat.spr	enemy180_bat.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr	enemy180_st.spr
enemy181	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr	enemy181_st.spr
enemy182	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr	enemy182_st.spr
enemy183	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr	enemy183_st.spr
enemy184	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr	enemy184_st.spr
enemy185	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr	enemy185_st.spr
enemy186	enemy186_st.spr	enemy186_st.spr	enemy186_st.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_st.spr	enemy186_die.spr	enemy186_at.spr	enemy186_at.spr	enemy186_at.spr	enemy186_st.spr	enemy186_wlk.spr
enemy187	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_st.spr	enemy187_die.spr	enemy187_at.spr	enemy187_at.spr	enemy187_at.spr	enemy187_st.spr	enemy187_st.spr
enemy188	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_bat.spr	enemy188_die.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr	enemy188_st.spr
enemy189	enemy189_st.spr	enemy189_st.spr	enemy189_st.spr	enemy189_wlk.spr	enemy189_wlk.spr	enemy189_wlk.spr	enemy189_wlk.spr	enemy189_bat.spr	enemy189_die.spr	enemy189_at1.spr	enemy189_at2.spr	enemy189_at2.spr	enemy189_st.spr	enemy189_wlk.spr
enemy190	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr	enemy190_st.spr				enemy190_st.spr	enemy190_st.spr
enemy191	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr	enemy191_st.spr				enemy191_st.spr	enemy191_st.spr
enemy192	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr	enemy192_bat.spr				enemy192_bat.spr	enemy192_bat.spr
enemy193	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr	enemy193_st.spr				enemy193_st.spr	enemy193_st.spr
enemy194	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_bat.spr	enemy194_die.spr				enemy194_bat.spr	enemy194_bat.spr
ani001	ani001_st.spr	ani001_st.spr	ani001_pst.spr	ani001_wlk.spr	ani001_wlk.spr	ani001_wlk.spr	ani001_wlk.spr	ani001_bat.spr	ani001_die.spr	ani001_at.spr	ani001_at.spr	ani001_at.spr	ani001_st.spr	ani001_wlk.spr
ani002	ani002_st.spr	ani002_st.spr	ani002_pst.spr	ani002_wlk.spr	ani002_wlk.spr	ani002_wlk.spr	ani002_wlk.spr	ani002_bat.spr	ani002_die.spr	ani002_at.spr	ani002_at.spr	ani002_at.spr	ani002_st.spr	ani002_wlk.spr
ani003	ani003_st.spr	ani003_st.spr	ani003_pst.spr	ani003_wlk.spr	ani003_wlk.spr	ani003_wlk.spr	ani003_wlk.spr	ani003_bat.spr	ani003_die.spr	ani003_at.spr	ani003_at.spr	ani003_at.spr	ani003_st.spr	ani003_wlk.spr
ani005	ani005_st.spr	ani005_st.spr	ani005_pst.spr	ani005_wlk.spr	ani005_wlk.spr	ani005_wlk.spr	ani005_wlk.spr	ani005_bat.spr	ani005_die.spr	ani005_at.spr	ani005_at.spr	ani005_at.spr	ani005_st.spr	ani005_wlk.spr
ani006	ani006_st.spr	ani006_st.spr	ani006_pst.spr	ani006_wlk.spr	ani006_wlk.spr	ani006_wlk.spr	ani006_wlk.spr	ani006_bat.spr	ani006_die.spr	ani006_at.spr	ani006_at.spr	ani006_at.spr	ani006_st.spr	ani006_wlk.spr
ani009	ani009_st.spr	ani009_st.spr	ani009_pst.spr	ani009_wlk.spr	ani009_wlk.spr	ani009_wlk.spr	ani009_wlk.spr	ani009_bat.spr	ani009_die.spr	ani009_at.spr	ani009_at.spr	ani009_at.spr	ani009_st.spr	ani009_wlk.spr
ani010	ani010_st.spr	ani010_st.spr	ani010_pst.spr	ani010_wlk.spr	ani010_wlk.spr	ani010_wlk.spr	ani010_wlk.spr	ani010_bat.spr	ani010_die.spr	ani010_at.spr	ani010_at.spr	ani010_at.spr	ani010_st.spr	ani010_wlk.spr
ani011	ani011_st.spr	ani011_st.spr	ani011_pst.spr	ani011_wlk.spr	ani011_wlk.spr	ani011_wlk.spr	ani011_wlk.spr	ani011_bat.spr	ani011_die.spr	ani011_at.spr	ani011_at.spr	ani011_at.spr	ani011_st.spr	ani011_wlk.spr
ani012	ani012_st.spr	ani012_st.spr	ani012_pst.spr	ani012_wlk.spr	ani012_wlk.spr	ani012_wlk.spr	ani012_wlk.spr	ani012_bat.spr	ani012_die.spr	ani012_at.spr	ani012_at.spr	ani012_at.spr	ani012_st.spr	ani012_wlk.spr
ani013	ani013_st.spr	ani013_st.spr	ani013_pst.spr	ani013_wlk.spr	ani013_wlk.spr	ani013_wlk.spr	ani013_wlk.spr	ani013_bat.spr	ani013_die.spr	ani013_at.spr	ani013_at.spr	ani013_at.spr	ani013_st.spr	ani013_wlk.spr
ani015	ani015_st.spr	ani015_st.spr	ani015_pst.spr	ani015_wlk.spr	ani015_wlk.spr	ani015_wlk.spr	ani015_wlk.spr	ani015_bat.spr	ani015_die.spr	ani015_at.spr	ani015_at.spr	ani015_at.spr	ani015_st.spr	ani015_wlk.spr
ani018	ani018_st.spr	ani018_st.spr	ani018_pst.spr	ani018_wlk.spr	ani018_wlk.spr	ani018_wlk.spr	ani018_wlk.spr	ani018_bat.spr	ani018_die.spr	ani018_at.spr	ani018_at.spr	ani018_at.spr	ani018_st.spr	ani018_wlk.spr
ani019	ani019_st.spr	ani019_st.spr	ani019_pst.spr	ani019_wlk.spr	ani019_wlk.spr	ani019_wlk.spr	ani019_wlk.spr	ani019_bat.spr	ani019_die.spr	ani019_at.spr	ani019_at.spr	ani019_at.spr	ani019_st.spr	ani019_wlk.spr
ani021	ani021_st.spr	ani021_st.spr	ani021_pst.spr	ani021_wlk.spr	ani021_wlk.spr	ani021_wlk.spr	ani021_wlk.spr	ani021_bat.spr	ani021_die.spr	ani021_at.spr	ani021_at.spr	ani021_at.spr	ani021_st.spr	ani021_wlk.spr
ani024	ani024_st.spr	ani024_st.spr	ani024_pst.spr	ani024_wlk.spr	ani024_wlk.spr	ani024_wlk.spr	ani024_wlk.spr	ani024_bat.spr	ani024_die.spr	ani024_at.spr	ani024_at.spr	ani024_at.spr	ani024_st.spr	ani024_wlk.spr
ani025	ani025_st.spr	ani025_st.spr	ani025_pst.spr	ani025_wlk.spr	ani025_wlk.spr	ani025_wlk.spr	ani025_wlk.spr	ani025_bat.spr	ani025_die.spr	ani025_at.spr	ani025_at.spr	ani025_at.spr	ani025_st.spr	ani025_wlk.spr
ani026	ani026_st.spr	ani026_st.spr	ani026_pst.spr	ani026_wlk.spr	ani026_wlk.spr	ani026_wlk.spr	ani026_wlk.spr	ani026_bat.spr	ani026_die.spr	ani026_at.spr	ani026_at.spr	ani026_at.spr	ani026_st.spr	ani026_wlk.spr
ani029	ani029_st.spr	ani029_st.spr	ani029_pst.spr	ani029_wlk.spr	ani029_wlk.spr	ani029_wlk.spr	ani029_wlk.spr	ani029_bat.spr	ani029_die.spr	ani029_at.spr	ani029_at.spr	ani029_at.spr	ani029_st.spr	ani029_wlk.spr
ani033	ani033_st.spr	ani033_st.spr	ani033_pst.spr	ani033_wlk.spr	ani033_wlk.spr	ani033_wlk.spr	ani033_wlk.spr	ani033_bat.spr	ani033_die.spr	ani033_at.spr	ani033_at.spr	ani033_at.spr	ani033_st.spr	ani033_wlk.spr
ani036	ani036_st.spr	ani036_st.spr	ani036_pst.spr	ani036_wlk.spr	ani036_wlk.spr	ani036_wlk.spr	ani036_wlk.spr	ani036_bat.spr	ani036_die.spr	ani036_at.spr	ani036_at.spr	ani036_at.spr	ani036_st.spr	ani036_wlk.spr
ani037	ani037_st.spr	ani037_st.spr	ani037_pst.spr	ani037_wlk.spr	ani037_wlk.spr	ani037_wlk.spr	ani037_wlk.spr	ani037_bat.spr	ani037_die.spr	ani037_at.spr	ani037_at.spr	ani037_at.spr	ani037_st.spr	ani037_wlk.spr
ani038	ani038_st.spr	ani038_st.spr	ani038_pst.spr	ani038_wlk.spr	ani038_wlk.spr	ani038_wlk.spr	ani038_wlk.spr	ani038_bat.spr	ani038_die.spr	ani038_at.spr	ani038_at.spr	ani038_at.spr	ani038_st.spr	ani038_wlk.spr
ani039	ani039_st.spr	ani039_st.spr	ani039_pst.spr	ani039_wlk.spr	ani039_wlk.spr	ani039_wlk.spr	ani039_wlk.spr	ani039_bat.spr	ani039_die.spr	ani039_at.spr	ani039_at.spr	ani039_at.spr	ani039_st.spr	ani039_wlk.spr
ani040	ani040_st.spr	ani040_st.spr	ani040_pst.spr	ani040_wlk.spr	ani040_wlk.spr	ani040_wlk.spr	ani040_wlk.spr	ani040_bat.spr	ani040_die.spr	ani040_at.spr	ani040_at.spr	ani040_at.spr	ani040_st.spr	ani040_wlk.spr
ani041	ani041_st.spr	ani041_st.spr	ani041_pst.spr	ani041_wlk.spr	ani041_wlk.spr	ani041_wlk.spr	ani041_wlk.spr	ani041_bat.spr	ani041_die.spr	ani041_at.spr	ani041_at.spr	ani041_at.spr	ani041_st.spr	ani041_wlk.spr
ani042	ani042_st.spr	ani042_st.spr	ani042_pst.spr	ani042_wlk.spr	ani042_wlk.spr	ani042_wlk.spr	ani042_wlk.spr	ani042_bat.spr	ani042_die.spr	ani042_at.spr	ani042_at.spr	ani042_at.spr	ani042_st.spr	ani042_wlk.spr
ani043	ani043_st.spr	ani043_st.spr	ani043_pst.spr	ani043_wlk.spr	ani043_wlk.spr	ani043_wlk.spr	ani043_wlk.spr	ani043_bat.spr	ani043_die.spr	ani043_at.spr	ani043_at.spr	ani043_at.spr	ani043_st.spr	ani043_wlk.spr
ani045	ani045_st.spr	ani045_st.spr	ani045_pst.spr	ani045_wlk.spr	ani045_wlk.spr	ani045_wlk.spr	ani045_wlk.spr	ani045_bat.spr	ani045_die.spr	ani045_at.spr	ani045_at.spr	ani045_at.spr	ani045_st.spr	ani045_wlk.spr
ani046	ani046_st.spr	ani046_st.spr	ani046_pst.spr	ani046_wlk.spr	ani046_wlk.spr	ani046_wlk.spr	ani046_wlk.spr	ani046_bat.spr	ani046_die.spr	ani046_at.spr	ani046_at.spr	ani046_at.spr	ani046_st.spr	ani046_wlk.spr
ani047	ani047_st.spr	ani047_st.spr	ani047_pst.spr	ani047_wlk.spr	ani047_wlk.spr	ani047_wlk.spr	ani047_wlk.spr	ani047_bat.spr	ani047_die.spr	ani047_at.spr	ani047_at.spr	ani047_at.spr	ani047_st.spr	ani047_wlk.spr
ani048	ani048_st.spr	ani048_st.spr	ani048_pst.spr	ani048_wlk.spr	ani048_wlk.spr	ani048_wlk.spr	ani048_wlk.spr	ani048_bat.spr	ani048_die.spr	ani048_at.spr	ani048_at.spr	ani048_at.spr	ani048_st.spr	ani048_wlk.spr
ani049	ani049_st.spr	ani049_st.spr	ani049_pst.spr	ani049_wlk.spr	ani049_wlk.spr	ani049_wlk.spr	ani049_wlk.spr	ani049_bat.spr	ani049_die.spr	ani049_at.spr	ani049_at.spr	ani049_at.spr	ani049_st.spr	ani049_wlk.spr
ani050	ani050_st.spr	ani050_st.spr	ani050_pst.spr	ani050_wlk.spr	ani050_wlk.spr	ani050_wlk.spr	ani050_wlk.spr	ani050_bat.spr	ani050_die.spr	ani050_at.spr	ani050_at.spr	ani050_at.spr	ani050_st.spr	ani050_wlk.spr
ani051	ani051_st.spr	ani051_st.spr	ani051_pst.spr	ani051_wlk.spr	ani051_wlk.spr	ani051_wlk.spr	ani051_wlk.spr	ani051_bat.spr	ani051_die.spr	ani051_at.spr	ani051_at.spr	ani051_at.spr	ani051_st.spr	ani051_wlk.spr
ani052	ani052_st.spr	ani052_st.spr	ani052_pst.spr	ani052_wlk.spr	ani052_wlk.spr	ani052_wlk.spr	ani052_wlk.spr	ani052_bat.spr	ani052_die.spr	ani052_at.spr	ani052_at.spr	ani052_at.spr	ani052_st.spr	ani052_wlk.spr
ani053	ani053_st.spr	ani053_st.spr	ani053_pst.spr	ani053_wlk.spr	ani053_wlk.spr	ani053_wlk.spr	ani053_wlk.spr	ani053_bat.spr	ani053_die.spr	ani053_at.spr	ani053_at.spr	ani053_at.spr	ani053_st.spr	ani053_wlk.spr
ani054	ani054_st.spr	ani054_st.spr	ani054_pst.spr	ani054_wlk.spr	ani054_wlk.spr	ani054_wlk.spr	ani054_wlk.spr	ani054_bat.spr	ani054_die.spr	ani054_at.spr	ani054_at.spr	ani054_at.spr	ani054_st.spr	ani054_wlk.spr
ani055	ani055_st.spr	ani055_st.spr	ani055_pst.spr	ani055_wlk.spr	ani055_wlk.spr	ani055_wlk.spr	ani055_wlk.spr	ani055_bat.spr	ani055_die.spr	ani055_at.spr	ani055_at.spr	ani055_at.spr	ani055_st.spr	ani055_wlk.spr
ani056	ani056_st.spr	ani056_st.spr	ani056_pst.spr	ani056_wlk.spr	ani056_wlk.spr	ani056_wlk.spr	ani056_wlk.spr	ani056_bat.spr	ani056_die.spr	ani056_at.spr	ani056_at.spr	ani056_at.spr	ani056_st.spr	ani056_wlk.spr
ani058	ani058_st.spr	ani058_st.spr	ani058_pst.spr	ani058_wlk.spr	ani058_wlk.spr	ani058_wlk.spr	ani058_wlk.spr	ani058_bat.spr	ani058_die.spr	ani058_at.spr	ani058_at.spr	ani058_at.spr	ani058_st.spr	ani058_wlk.spr
ani059	ani059_st.spr	ani059_st.spr	ani059_pst.spr	ani059_wlk.spr	ani059_wlk.spr	ani059_wlk.spr	ani059_wlk.spr	ani059_bat.spr	ani059_die.spr	ani059_at.spr	ani059_at.spr	ani059_at.spr	ani059_st.spr	ani059_wlk.spr
ani060	ani060_st.spr	ani060_st.spr	ani060_pst.spr	ani060_wlk.spr	ani060_wlk.spr	ani060_wlk.spr	ani060_wlk.spr	ani060_bat.spr	ani060_die.spr	ani060_at.spr	ani060_at.spr	ani060_at.spr	ani060_st.spr	ani060_wlk.spr
ani061	ani061_st.spr	ani061_st.spr	ani061_pst.spr	ani061_wlk.spr	ani061_wlk.spr	ani061_wlk.spr	ani061_wlk.spr	ani061_bat.spr	ani061_die.spr	ani061_at.spr	ani061_at.spr	ani061_at.spr	ani061_st.spr	ani061_wlk.spr
ani063	ani063_st.spr	ani063_st.spr	ani063_pst.spr	ani063_wlk.spr	ani063_wlk.spr	ani063_wlk.spr	ani063_wlk.spr	ani063_bat.spr	ani063_die.spr	ani063_at.spr	ani063_at.spr	ani063_at.spr	ani063_st.spr	ani063_wlk.spr
ani065	ani065_st.spr	ani065_st.spr	ani065_pst.spr	ani065_wlk.spr	ani065_wlk.spr	ani065_wlk.spr	ani065_wlk.spr	ani065_bat.spr	ani065_die.spr	ani065_at.spr	ani065_at.spr	ani065_at.spr	ani065_st.spr	ani065_wlk.spr
ani066	ani066_st.spr	ani066_st.spr	ani066_pst.spr	ani066_wlk.spr	ani066_wlk.spr	ani066_wlk.spr	ani066_wlk.spr	ani066_bat.spr	ani066_die.spr	ani066_at.spr	ani066_at.spr	ani066_at.spr	ani066_st.spr	ani066_wlk.spr
