ID	STRING
10199	Xin lçi!  Cã 1 sè trôc trÆc, d÷ liÖu cña b¹n bŞ sai!  B¹n cã muèn chóng t«i gióp kiÓm tra l¹i kh«ng?
10200	Quı ph¸i danh chÊn V©n Nam. Tr­íc giê ch­a cïng bæn ph¸i qua l¹i. Kh«ng biÕt cã g× chØ gi¸o! 
10201	Ng­¬i lµ ng­êi cña Thôc Nam §­êng M«n? Bæn m«n lµ danh m«n ch¸nh ph¸i, tr­íc giê kh«ng qua l¹i víi nh÷ng ng­êi cã t­ t­ëng kh«ng chİnh thèng
10202	Bän tµ ma ngo¹i ®¹o c¸c ng­¬i!  Ai ai còng muèn tiªu diÖt! 
10203	Quı bang bang chñ D­¬ng Anh lµ mét bËc n÷ trung hµo kiÖt!  BÇn ni tõ l©u ng­ìng mé!  Mong sÏ cã ngµy diÖn kiÕn! 
10204	A di ®µ phËt!  Th× ra lµ hßa th­îng  ThiÕu l©m, kh«ng biÕt HuyÒn Nh©n ®¹i s­ gÇn ®©y cã kháe kh«ng?
10205	Vâ ®ang hiÖp nghÜa, danh chÊn thiªn h¹. §¹o NhÊt Ch©n Nh©n cña quı ph¸i vµ ch­ëng m«n cña bæn ph¸i giao t×nh th©m s©u. Hai ph¸i chóng ta cã thÓ nãi lµ  anh em mét nhµ 
10206	TÖ ph¸i vµ quı ph¸i ch­a hÒ qua l¹i, kh«ng biÕt cã g× chØ gi¸o!?
10207	C¸c ng­¬i phô thuéc Kim quèc, lu«n dßm ngã giang s¬n  §¹i tèng ta. Vâ l©m chİnh ph¸i chóng ta vµ c¸c ng­¬i thÒ kh«ng ®éi trêi chung! 
10208	Quı bang ng­êi ®«ng thÕ m¹nh, hµo khİ xung thiªn, bæn gi¸o rÊt vui ®­îc kÕt giao víi nh÷ng b»ng h÷u nh­ vËy! 
10209	Tù häc khæ luyÖn!  BÇn ni v« cïng béi phôc! 
10210	Muéi ®· tiÕp nhËn nhiÖm vô nhËp m«n víi  DiÖp B¨ng H©n nh­ng vÉn ch­a hoµn thµnh. Tr­íc tiªn h·y th«ng qua cuéc kh¶o nghiÖm Trµ CÇm Th­, sau ®ã  lªn dèc Toµn Thiªn Ph¸ lÊy B¹ch Ngäc Nh­ ı! 
10211	Th× ra lµ S­ tû, d¹o nµy cã kháe kh«ng?
10212	Trong thiªn h¹ c¸c m«n ph¸i do n÷ nhi s¸ng lËp th× bæn m«n ®øng ®Çu!  §Ö tö bæn m«n kh«ng nh÷ng vâ nghÖ cao c­êng, cÇm kú thi häa ®Òu tinh th«ng!  Ai nãi giang hå lµ thÕ giíi cña nam nh©n th× cø nh×n bæn ph¸i mµ lµm g­¬ng
10213	C« ng­¬i nµy vèn lµ muèn gia nhËp Thóy Yªn m«n! Mçi ng­êi cã chİ h­íng riªng cña m×nh! Ta còng kh«ng miÔn c­ìng! 
10214	Gia nhËp Nga My ph¸i, chóng ta sÏ lµ tû muéi 1 nhµ!  Häa phóc cïng h­ëng! 
10215	Tr­íc tiªn muéi h·y luyÖn tËp l¹i c¨n b¶n, ®¹t ®Õn <color=Red>cÊp 10<color> chóng ta sÏ lµ tû muéi 1 nhµ! 
10216	Ngò hµnh cña ng­¬i kh¸c víi bän ta!  §Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái thªm!
10217	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ ®i nhËn nhiÖm vô xuÊt s­.
10218	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 40.
10219	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 30.
10220	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 20.
10221	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 10.
10222	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ nhËn nhiÖm vô cÊp 10.
10223	TiÓu s­ muéi l¹i xuèng nói ch¬i µ? Cã cÇn ta ®­a vÒ nói kh«ng?
10224	Qu¶ ®óng lµ mü n÷! Ng­êi xø T©y B¾c khæ hµn khã mµ s¸nh ®­îc! 
10225	N÷ l­u th× nªn häc c¸ch ch¨m sãc chång con! Vung g­¬m móa kiÕm ch¼ng ra thÓ thèng g×!  §óng lµ thêi thÕ ®¶o lo¹n! 
10226	§­êng m«n ¸m khİ lµm sao cã thÓ so s¸nh víi chó thuËt ®¹o ph¸p thiªn t«n cña bän ta! 
10227	A! Tµ ma ngo¹i ®¹o l¹i d¸m xuÊt hiÖn ë ®©y! H·y xem thanh kiÕm cña l·o gia ®©y! 
10228	Thiªn v­¬ng bang tuy hiÖn nay kh¸ m¹nh, nh­ng do mét n÷ l­u l·nh ®¹o!  Råi còng cã ngµy lµm tiªu tan c¬ nghiÖp
10229	Ai còng b¶o ThiÕu l©m lµ vâ häc chİnh t«ng nh­ng s¸nh sao ®­îc víi Thiªn s­ ®¹o thuËt cña C«n L«n ta?
10230	Hai ph¸i chóng ta cïng thuéc ®¹o gia!  ViÖc g× cø ph¶i ph©n tranh cao thÊp! 
10231	ThÕ giíi ngoµi kia t­¬i ®Ñp chø kh«ng nh­ xø T©y b¾c khæ hµn nµy! Cã muèn ®i vÒ kh«ng?
10232	DiÖt s¹ch cÈu Kim chİnh lµ bæn phËn c¶ ®êi ta!  L¹i ®©y nÕm thö mét kiÕm cña l·o gia nµo! 
10233	C¸i bang anh hïng!  Hõ!  Thùc chÊt chØ lµ mét bän « hîp ch¶ ra g×! 
10234	Tù häc khæ luyÖn!  T¹i h¹ v« cïng béi phôc! 
10235	Bæn ph¸i kh«ng nhËn nh÷ng kÎ l­êi biÕng!  Tr­íc tiªn h·y hoµn thµnh nhiÖm vô nhËp m«n, sau h·y tİnh! 
10236	Nghe nãi sau khi ng­¬i xuèng nói ®· lËp chót c«ng danh, cã nhí ®Õn s­ ®Ö s­ muéi chóng ta kh«ng?
10237	C«n L«n ph¸i ë T©y Vùc xa x«i, rÊt İt giao h¶o víi Trung Nguyªn. Tr¶i qua mÊy ®êi ch­ëng m«n ®· dÇn trë thµnh mét trong NhÊt ®¹i m«n ph¸i. 
10238	Ng­¬i míi lµ anh hïng thøc thêi!  H·y mau ®i nãi víi l·o §¹o nhi, sau ®ã ®Õn diÖn kiÕn ch­ëng m«n TuyÒn C¬ Tö cña ta ®Ó xin nhËp m«n! 
10239	Th× ra ng­¬i vèn muèn gia nhËp Vâ §ang!  Còng tèt th«i!  Nh©n sÜ Trung nguyªn thİch sïng b¸i c¸c danh m«n chİnh ph¸i
10240	Bæn m«n tinh th«ng ®¹o chó kiÕm thuËt. Bän Vâ §ang  lµ c¸i thø g× chø!  Cã muèn gia nhËp bæn ph¸i kh«ng?
10241	C¨n b¶n cña ng­¬i cßn kĞm qu¸!  H·y luyÖn ®Õn cÊp 10 ®i råi ®Õn t×m ta! 
10242	Ngò hµnh cña ng­¬i kh¸c víi bän ta!  §Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái thªm!
10243	Ta ®· phôc håi l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i! B©y giê ng­¬i cã thÓ ®i nhËn nhiÖm vô xuÊt s­ 
10244	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 40.
10245	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 30.
10246	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 20.
10247	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 10.
10248	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ nhËn nhiÖm vô cÊp 10.
10249	ThÕ giíi ngoµi kia t­¬i ®Ñp chø kh«ng nh­ xø T©y b¾c khæ hµn nµy! Cã muèn ®i vÒ kh«ng?
10250	Vâ häc 'ngoµi luyÖn g©n cèt, trong luyÖn khİ c«ng'. Häc vâ ph¶i tËp c¶ trong lÉn ngoµi! Xem ng­¬i t­ chÊt th«ng minh, cã muèn häc vµi chiªu phßng th©n kh«ng? Häc phİ chØ cã 100 l­îng
10251	H¹ luyÖn tam phôc, §«ng luyÖn tam cöu. Vâ nghÖ kh«ng ph¶i mét ngµy mµ thµnh!
10252	Ta ®· thay ®æi ph­¬ng ph¸p luyÖn khinh c«ng. §Ó ta xem ng­¬i ®· häc ®Õn giai ®o¹n nµo råi!
10253	Ngo¹i lùc cµng m¹nh th× kh¶ n¨ng chiÕn ®Êu cña ng­¬i cµng cao. TiÕp theo ng­¬i h·y ®i ®¸nh bao c¸t. Chó ı tèc ®é xuÊt chiªu!
10254	LuyÖn quyÒn kh«ng luyÖn c«ng, ®Õn giµ còng b»ng kh«ng. Néi c«ng sung m·n th× cã thÓ häc vâ c«ng cao th©m! B©y giê h·y ®i ®¸nh Méc nh©n
10255	B©y giê ta d¹y ng­¬i khinh c«ng! Sö dông khinh c«ng cã thÓ nhanh chãng tho¸t khái n¬i nguy hiÓm
10256	Ta ®· kh«ng cßn g× ®Ó d¹y ng­¬i n÷a råi! Nªn nhí siªng n¨ng khæ luyÖn! Sau nµy cã thÓ tïy ı ®Õn ®©y luyÖn tËp!
10257	H¹ luyÖn tam phôc, §«ng luyÖn tam cöu. Vâ nghÖ kh«ng ph¶i mét ngµy mµ thµnh!
10258	LuyÖn vâ ph¶i b¾t ®Çu tõ c¨n b¶n! Ng­¬i h·y ®i ®¸nh cäc gç ®i!
10259	T×m ®ñ ng©n l­îng råi ®Õn häc vâ!
10260	Kh«ng cã danh s­ chØ ®iÓm th× cã häc c¶ ®êi còng kh«ng ®Õn ®­îc c¶nh giíi vâ häc!
10261	RÊt tèt! H·y ®i ®¸nh 50 cäc gç ®Ó luyÖn tËp c¨n b¶n!
10262	RÊt tèt! H·y ®i ®¸nh 50 bao c¸t ®Ó luyÖn tËp cøng c¸p!
10263	RÊt tèt! H·y ®i ®¸nh 50 Méc nh©n ®Ó luyÖn tËp Néi c«ng!
10264	Ng­¬i ®· häc ®­îc khinh c«ng råi,vËy ta còng kh«ng cßn g× d¹y ng­¬i n÷a!
10265	Ph­¬ng ph¸p häc cña ng­¬i tr­íc ®©y d­êng nh­ kh«ng ®óng! Ng­¬i l¹i b¾t ®Çu ®¸nh l¹i cét gç nhiÒu lÇn n÷a ®i!
10266	Quı m«n lÊy vò luyÖn vâ! UyÓn chuyÓn mµ tinh diÖu! TiÓu t¨ng v« cïng béi phôc!
10267	Thanh HiÓu S­ Th¸i cña quı ph¸i tinh th«ng phËt häc, vâ nghÖ cao c­êng, tiÓu t¨ng ng­ìng mé ®· l©u!
10268	Nghe nãi tõ §­êng m«n ®æi ¸m khİ thµnh minh khİ, h¹ thñ xuÊt thÇn! T¹i h¹ rÊt kh©m phôc!
10269	§éc M«n cña quı ph¸i thiªn h¹ ®Òu o¸n ghĞt! BÇn t¨ng m¹o muéi khuyªn c¸c ng­¬i nªn tu söa PhËt tËp! Quay ®Çu lµ bê!
10270	Nghe nãi Kim quèc ®ang muèn tiªu diÖt quı bang tËn gèc! Xin c¸c vŞ v« cïng thËn träng!
10271	S­ ®Ö! S­ phô l¹i ph¸i ®Ö xuèng nói ­?
10272	Xin chuyÓn lêi hái th¨m cu¶ bÇn t¨ng ®Õn §¹o NhÊt Ch©n Nh©n! Cã dŞp sÏ ®Õn ®Ó thØnh gi¸o ng­êi!
10273	Ng­êi luyÖn vâ kş nhÊt lµ h¸m danh vµ ®è kŞ! A Di ®µ PhËt!
10274	Quı gi¸o tuy ®­îc Kim quèc b¶o hé, nh­ng giang hå cã quy t¾c cña giang hå. Kh«ng ph¶i muèn lµm g× th× lµm.
10275	D­íi sù l·nh ®¹o cña quı bang, d©n chóng ®· cã nh÷ng ngµy yªn b×nh h¹nh phóc! V¹n lÇn béi phôc! Béi phôc!
10276	Tù häc khæ luyÖn!  T¹i h¹ v« cïng béi phôc! 
10277	ThiÕu l©m ph¸i lu«n ®­îc xem lµ Vâ l©m ®Ö nhÊt m«n ph¸i, mÖnh danh "Th¸i s¬n b¾c ®Èu" cña Trung nguyªn vâ l©m
10278	ChØ cÇn hoµn thµnh nhiÖm vô nhËp m«n lµ cã thÓ trë thµnh huynh ®Ö tèt víi chóng ta!
10279	Th× ra lµ huynh ®Ö ®ång m«n! Kh«ng biÕt d¹o nµy thÕ nµo?
10280	ThiÕu l©m ph¸i lu«n ®­îc xem lµ Vâ l©m ®Ö nhÊt m«n ph¸i, mÖnh danh 'Th¸i s¬n b¾c ®Èu' cña Trung nguyªn vâ l©m
10281	A di ®µ phËt! Huynh chØ cÇn thØnh cÇu quı bang D­¬ng bang chñ ®Ó rêi khái Thiªn v­¬ng bang, råi ®Õn bÈm b¸o víi HuyÒn Nh©n ph­¬ng tr­îng lµ cã thÓ nhËp ®Õn tÖ tù!
10282	Vâ nghÖ bæn bang còng cã së tr­êng riªng kh«ng thua kĞm ThiÕu L©m! Ta nguyÖn trung thµnh víi D­¬ng bang chñ 
10283	Thiªn V­¬ng bang ®ang lµ c¸i gai trong m¾t Kim quèc! Ng­¬i chän nh­ thÕ ch­a h¼n lµ tèt!
10284	ThiÕu L©m kh«ng hæ danh lµ danh m«n chİnh ph¸i! Huynh ®Ö cã muèn gia nhËp kh«ng?
10285	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn cÊp 10 l¹i ®Õn t×m ta!
10286	Ngò hµnh cña ng­¬i kh¸c hÖ Kim víi bän ta!  §Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái ®i!
10287	Ta ®· phôc håi l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i! B©y giê ng­¬i cã thÓ ®i nhËn nhiÖm vô xuÊt s­ 
10288	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 40.
10289	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 30.
10290	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 20.
10291	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 10.
10292	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ nhËn nhiÖm vô cÊp 10.
10293	S­ ®Ö! S­ phô l¹i ph¸i ®Ö xuèng nói ­?
10294	M«n chñ ph¸i ng­¬i ®Õn ®©y lµm g×??
10295	Xin lçi! Cã 1 sè trôc trÆc, d÷ liÖu cña ng­¬i bŞ sai! Cã muèn chóng ta gióp kiÓm tra l¹i kh«ng?
10296	Quı ph¸i ®èi vµ bæn m«n tr­íc tíi nay ch­a hÒ qua l¹i! Kh«ng biÕt cã g× chØ gi¸o!
10297	Bæn m«n hµnh sù tuy kh«ng theo luËt lÖ, nh­ng còng kh«ng bao giê b¾t n¹t nh÷ng phô n÷ yÕu ®uèi!
10298	§éc d­îc cña Ngò ®éc gi¸o tuy lîi h¹i nh­ng còng ch­a ch¾c ®· th¾ng ®­îc ¸m khİ cña §­êng m«n! Lóc nµo r¶nh rçi ta xin thØnh gi¸o vµi chiªu!
10299	Quı bang xa tËn §éng §×nh Hå, tr­íc giê h×nh nh­ ch­a qua l¹i víi bæn bang! Xin hái cã g× chØ gi¸o?!
10300	Bæn m«n x­a nay vèn ch¼ng ­a g× c¸i bän tù x­ng lµ danh m«n chİnh ph¸i c¸c ng­¬i
10301	Bæn m«n x­a nay vèn ch¼ng ­a g× c¸i bän tù x­ng lµ danh m«n chİnh ph¸i c¸c ng­¬i
10302	Cã g× chØ gi¸o?
10303	Ta ng­¬i vèn kh«ng ®Şch thï, còng ch­a kÕt qua b»ng h÷u! Kh«ng biÕt ph¶i ®èi ®·i thÕ nµo cho tiÖn ®©y!
10304	Kh«ng ngê c¸i bän ¨n mµy ®ã mµ còng cã thÓ vang danh thiªn h¹! T¹i h¹ thËt mu«n phÇn b¸i phôc
10305	Tù häc khæ luyÖn! TiÒn ®å rÊt s¸ng l¹n! T¹i h¹ v« cïng béi phôc!
10306	Ng­¬i ®· tiÕp nhËn nhiÖm vô nhËp m«n ë Tróc H¶i Tam Quan ®Õn giê vÉn ch­a hoµn thµnh. H·y mau ®i lÊy 3 c©y gËy tróc Xanh, Tİm, Tr¾ng mang ®Õn giao cho ®ång m«n ë lèi ra!
10307	L©u qu¸ kh«ng gÆp! Sau khi xuÊt s­ ®· lËp nªn kú tİch g× ch­a? KÓ nghe thö!
10308	§­êng m«n hïng cø Xuyªn Thôc, ¸m khİ vµ háa khİ ®· lõng danh thiªn h¹. Ng­êi trong giang hå nghe ®Õn §­êng m«n th¶y ®Òu biÕn s¾c, ®ñ thÊy sù lîi h¹i cña bæn m«n
10309	C¸i g× lµ Vâ l©m chİnh ®¹o, d©n téc ®¹i nghÜa? Toµn lµ bän l¸o toĞt. Bæn m«n kh«ng ­a bän chİnh ®¹o, còng ch¼ng kÕt giao víi tµ ®¹o. Muèn gia nhËp bæn m«n kh«ng ph¶i lµ chuyÖn ®¬n gi¶n!
10310	Tµi hoa tuÊn kiÖt nh­ ng­¬i, l¹i ®i gia nh©p Ngò §éc gi¸o.ChËc! §¸ng tiÕc! §¸ng tiÕc!
10311	Bæn m«n ¸m khİ ®· lõng danh thiªn h¹. C¹m bÉy thuËt còng khiÕn vâ l©m nhiÒu phen khiÕp vİa. Ng­¬i cã muèn t×m hiÓu mét vµi së tr­êng kh«ng?
10312	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn <color=Red>cÊp 10<color> l¹i ®Õn t×m ta!
10313	Ng­¬i kh«ng thuéc nhãm Ngò hµnh cña ta, ®Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái thªm ®i
10314	Ta ®· phôc håi l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i! B©y giê ng­¬i cã thÓ ®i nhËn nhiÖm vô xuÊt s­ 
10315	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 40.
10316	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 30.
10317	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 20.
10318	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 10.
10319	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ nhËn nhiÖm vô cÊp 10.
10320	M«n chñ ph¸i ng­¬i ®Õn ®©y lµm g×??
10321	NÕu Nga My ph¸i chŞu gia nhËp bæn gi¸o, vËy th× bän ta suèt ngµy ®Òu ®­îc ng¾m nh×n ng­êi ®Ñp! ¤i! Sung s­íng chÕt ®i th«i!
10322	Sím ®· nghe con g¸i ph­¬ng Nam s¾c ®Ñp nghiªng thµnh, h«m nay ®­îc gÆp ®©y, qu¶ lµ tiÕng ®ån kh«ng ngoa
10323	Gi¸o chñ cña bæn gi¸o lu«n cã lßng mong mái quı gi¸o cïng gia nhËp, vinh hoa phó quı, cao quan bæng léc, h­ëng c¶ ®êi kh«ng hÕt!
10324	Thiªn NhÉn vµ Ngò §«c gi¸o mµ hîp thµnh Nam c«ng B¾c kİch, Trung Nguyªn sím muén còng r¬i vµo tay chóng ta
10325	Kh«ng ai cã thÓ ng¨n c¶n ®­îc sù nghiÖp hïng b¸ Trung nguyªn cña Thiªn NhÉn gi¸o
10326	Cao thñ ThiÕu L©m ph¸i cña c¸c ng­¬i ®· s¾p quy tiªn hÕt råi!Nh©n tµi trÎ tuæi l¹i ch¼ng cã mÊy ng­êi! Xem ra ThiÕu L©m còng ®· s¾p ®Õn ngµy tËn nghiÖp! Ha! Ha! Ha!
10327	Ta ®· nghe Néi c«ng, kiÕm thuËt cña Vâ §ang lõng danh Trung nguyªn! Cã c¬ héi nhÊt ®Şnh ph¶i thØnh gi¸o!
10328	C«n L«n ph¸i c¸c ng­¬i hïng cø T©y Vùc,cã d· t©m dßm ngã Trung nguyªn ®· l©u. SÏ cã  mét ngµy bæn gi¸o vµ c¸c ng­¬i ph©n chia cao thÊp t¹i Trung Nguyªn
10329	NhiÖm vô ®· hoµn thµnh ch­a?
10330	Xin lçi!  Cã 1 sè trôc trÆc, d÷ liÖu cña ng­¬i bŞ sai! Cã muèn chóng ta gióp kiÓm tra l¹i kh«ng?
10331	Tªn ¨n mµy nµy muèn trµ trén vµo ®©y lµm gian tÕ ­?
10332	Tù häc khæ luyÖn! TiÒn ®å rÊt s¸ng l¹n! T¹i h¹ v« cïng béi phôc!
10333	Ng­¬i ®· tiÕp nhËn nhiÖm vô nhËp m«n nh­ng ®Õn giê vÉn ch­a hoµn thµnh. H·y mau lªn Hoa S¬n mang Vò V­¬ng kiÕm vÒ ®©y!
10334	Nghe nãi ng­¬i sau khi xuÊt s­ ®· lËp nªn nhiÒu c«ng danh! Qu¶ kh«ng hæ danh lµ ®Ö tö cña bæn ph¸i
10335	Gi¸o chñ cña bæn gi¸o lµ Hoµn Nhan Hïng LiÖt. Danh chÊn thiªn h¹! Hoµng ®Õ Kim quèc còng ph¶i nh­êng 3 phÇn. Cao thñ cña bæn gi¸o nhiÒu v« sè! Nh©n tµi ngäa hæ tµng long
10336	Nam triÒu u mª! Téi g× c¸c ng­¬i cø ph¶i b¸n m×nh cho c¸i g· hä TriÖu ngu ngèc ®ã vËy?
10337	Cã muèn gia nhËp bæn gi¸o kh«ng?
10338	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn <color=Red>cÊp 10<color> l¹i ®Õn t×m ta!
10339	Gia nhËp bæn gi¸o cÇn ph¶i chÊp hµnh hiÖu lÖnh! M¹nh ®­îc yÕu thua chİnh lµ t«n chØ cña bæn gi¸o! Ng­¬i h·y tù dïng thùc lùc ®Ó chøng minh m×nh!
10340	Ng­¬i kh«ng thuéc nhãm Ngò hµnh hÖ Háa cña ta, ®Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái ®i!
10341	Ta ®· phôc håi l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i! B©y giê ng­¬i cã thÓ ®i nhËn nhiÖm vô xuÊt s­ 
10342	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 40.
10343	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 30.
10344	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 20.
10345	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· hoµn thµnh nhiÖm vô cÊp 10.
10346	Ta ®· chØnh lı l¹i tr¹ng th¸i nhiÖm vô cña ng­¬i. Ng­¬i ®· cã thÓ nhËn nhiÖm vô cÊp 10.
10347	NhiÖm vô ®· hoµn thµnh ch­a?
10348	Thanh HiÓu S­ Th¸i cña quı ph¸i tinh th«ng phËt häc, vâ nghÖ cao c­êng, bæn m«n ng­ìng mé ®· l©u!
10349	N÷ nh©n vèn ®· phiÒn, n÷ nh©n biÕt vâ c«ng l¹i cµng phiÒn h¬n! Ng­êi cña quı ph¸i chóng ta kh«ng d¸m trªu vµo!
10350	Ng­êi häc vâ cÇn ph¶i quang minh lçi l¹c! Ta ghĞt nhÊt bän ng­êi dïng ¸m khİ h¹ ®éc thñ ng­êi kh¸c!
10351	Tuy bæn bang kh«ng mª muéi tİn nhiÖm bÊt cø danh m«n chİnh ph¸i nµo nh­ng còng coi khinh bän h¹ ®éc ®ª hÌn!
10352	C«ng phu ThiÕu L©m th× cã g× hay ho? Hßa th­îng ®äc kinh giái míi lµ ®óng, häc ng­êi ta ®¸nh nhau ®Ó lµm gi?
10353	Xin chuyÓn lêi hái th¨m cña t¹i h¹ ®Õn §¹o NhÊt Ch©n Nh©n! Cã dŞp sÏ ®Õn ®Ó thØnh gi¸o ng­êi!
10354	Quı ph¸i gÇn ®©y ph¸t triÓn thÇn tèc! Qu¶ kh«ng ph¶i h­ danh! Nh­ng còng ®õng qu¸ xem th­êng vâ l©m Trung nguyªn!
10355	Chóng ta quyÕt kh«ng giao h¶o víi bän ng­êi Kim!
10356	Quı bang vµ bæn bang hîp thµnh Thiªn h¹ l­ìng ®¹i bang, cã c¬ héi chóng ta nªn th©n thiÕt h¬n n÷a
10357	Huynh ®Ö! Cã muèn ta ®­a vÒ ®¶o kh«ng?
10358	Xin lçi!  Cã 1 sè trôc trÆc, d÷ liÖu cña ng­¬i bŞ sai! Cã muèn chóng ta gióp kiÓm tra l¹i kh«ng?
10359	Tù häc khæ luyÖn! T¹i h¹ v« cïng béi phôc!
10360	Ng­¬i ®· tiÕp nhËn nhiÖm vô nhËp m«n, ®Õn nay vÉn ch­a hoµn thµnh! H·y mau ®i Ba L¨ng huyÖn mang r­îu Bång Lai Xu©n vÒ ®©y!
10361	H¶o huynh ®Ö! Chóng ta l¹i gÆp nhau råi! Cã c¬ héi ta sÏ uèng r­îu cïng nhau!
10362	ThËt xin lçi! Lóc ng­¬i tiÕn hµnh nhiÖm vô Kı danh ®Ö tö, chóng ta ghi ghĞp cã sai sãt! Nh­ng b©y giê ®· söa l¹i råi
10363	Bang chñ D­¬ng Anh vâ nghÖ cao c­êng, gan d¹ h¬n ng­êi, kh«ng kĞm g× tu mi nam tö!
10364	Bæn m«n quy luËt uy nghiªm, ng­êi ®«ng thÕ m¹nh! Kh«ng ai trong thiªn h¹ d¸m coi khinh!
10365	Bæn bang võa chèng Kim võa kh¸ng Tèng! Huynh ®Ö ®Òu xuÊt th©n lµ d©n nghÌo, phiªu b¹t giang hå lµ v× kÕ sinh nhai! Ai lµm vua bän ta ch¶ cÇn quan t©m
10366	Tuy huynh ®Ö gia nhËp ph¸i ThiÕu l©m nh­ng r¶nh rçi vÉn cã thÓ ®Õn Thiªn v­¬ng bang lµm kh¸ch!
10367	Gia nhËp bæn bang, chóng ta sÏ lµ huynh ®Ö mét nhµ, häa phóc cïng h­ëng!
10368	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn <color=Red>cÊp 10<color> l¹i ®Õn t×m ta!
10369	Ngò hµnh cña ng­¬i kh¸c hÖ Kim víi bän ta! §Õn ®©y lµm g×? H·y lªn diÔn ®µn häc hái ®i!
