ActionName	µ∂∂‹’æ¡¢1	∂‹µ∂’æ¡¢1	ø’ ÷’æ¡¢1	ø’ ÷’æ¡¢2	ø’ ÷’æ¡¢3	∂ÃŒ‰∆˜’æ¡¢	≥§Œ‰∆˜’æ¡¢	À´Œ‰∆˜’æ¡¢	µ∂∂‹Œ‰∆˜’æ¡¢	∂‹µ∂Œ‰∆˜’æ¡¢	«Ÿ’Ω∂∑’æ¡¢	«Ÿ∑«’Ω∂∑’æ¡¢	ø’ ÷◊ﬂ¬∑	∆’Õ®◊ﬂ¬∑	∂ÃŒ‰∆˜◊ﬂ¬∑	≥§Œ‰∆˜◊ﬂ¬∑	À´Œ‰∆˜◊ﬂ¬∑	µ∂∂‹Œ‰∆˜◊ﬂ¬∑	∂‹µ∂Œ‰∆˜◊ﬂ¬∑	«Ÿ◊ﬂ¬∑	ø’ ÷≈‹≤Ω	∆’Õ®≈‹≤Ω	∂ÃŒ‰∆˜≈‹≤Ω	≥§Œ‰∆˜≈‹≤Ω	À´Œ‰∆˜≈‹≤Ω	µ∂∂‹Œ‰∆˜≈‹≤Ω	∂‹µ∂Œ‰∆˜≈‹≤Ω	«ŸŒ‰∆˜≈‹≤Ω	ø’ ÷ ‹…À	∂ÃŒ‰∆˜ ‹…À	≥§Œ‰∆˜ ‹…À	À´Œ‰∆˜ ‹…À	µ∂∂‹Œ‰∆˜ ‹…À	∂‹µ∂Œ‰∆˜ ‹…À	«ŸŒ‰∆˜ ‹…À	ø’ ÷À¿Õˆ	∂ÃŒ‰∆˜À¿Õˆ	≥§Œ‰∆˜À¿Õˆ	À´Œ‰∆˜À¿Õˆ	µ∂∂‹Œ‰∆˜À¿Õˆ	∂‹µ∂Œ‰∆˜À¿Õˆ	«ŸŒ‰∆˜À¿Õˆ	ø’ ÷π•ª˜	∂ÃŒ‰∆˜¥Ã	∂ÃŒ‰∆˜ø≥	≥§Œ‰∆˜¥¡	≥§Œ‰∆˜≈¸	À´Œ‰∆˜ªÆ	À´Œ‰∆˜‘“	µ∂∂‹Œ‰∆˜ªÆ	µ∂∂‹Œ‰∆˜ø≥	∂‹µ∂Œ‰∆˜ªÆ	∂‹µ∂Œ‰∆˜ø≥	«ŸŒ‰∆˜π•ª˜1	«ŸŒ‰∆˜π•ª˜2	∞µ∆˜Õ∂÷¿	ø’ ÷ƒß∑®	∂ÃŒ‰∆˜ƒß∑®	≥§Œ‰∆˜ƒß∑®	À´Œ‰∆˜ƒß∑®	µ∂∂‹Œ‰∆˜ƒß∑®	∂‹µ∂Œ‰∆˜ƒß∑®	«ŸŒ‰∆˜ƒß∑®	¥Ú◊¯	Ã¯‘æ	∆Ô¬Ì’æ¡¢	∆Ô¬Ì◊ﬂ∂Ø	∆Ô¬Ì≈‹≤Ω	∆Ô¬Ìπ•ª˜≈¸	∆Ô¬Ìπ•ª˜¥Ã	∆Ô¬Ìƒß∑®	∆Ô¬Ì ‹…À	∆Ô¬ÌÀ¿Õˆ	∆Ô¬Ì’æ¡¢1	∆Ô¬Ì’æ¡¢2
Di÷u D≠¨ng H∏m Thi™n Kh´i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng K’ Nghi÷p Kh´i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng Ng˘ Long Kh´i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng V´ Gian Ph∏t ß∏i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng V´ Ma Ph∏t ß∏i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng T™ Hoµng Tr©m	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng B›ch H∂i Tr©m	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng U Lung Ph∏t ß∏i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng Minh ∂o Ph∏t ß∏i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng B®ng Hµn Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng Thi™n Quang Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng S©m Hoang Ph∏t Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng ßÂng Cıu ß«u Hoµn	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng ßﬁch Kh∏i ß«u Hoµn	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng Ma S∏t Kh´i	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng Ma Hoµng Qu∏n Mi÷n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng L®ng Nhπc Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng CÀp Phong Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
Di÷u D≠¨ng S≠¨ng Tinh ßπo Qu∏n	"80,8,1"	"80,8,1"	"80,8,1"	"64,8,1"	"64,8,1"	"96,8,1"	"64,8,1"	"64,8,1"	"120,8,1"	"120,8,1"	"80,8,1"	"88,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"248,8,1"	"248,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"192,8,1"	"64,8,1"	"64,8,1"	"48,8,1"	"48,8,1"	"104,8,1"	"104,8,1"	"88,8,1"	"104,8,1"	"120,8,1"	"80,8,1"	"80,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"96,8,1"	"104,8,1"	"104,8,1"	"104,8,1"	"96,8,1"	"128,8,1"	"96,8,1"	"232,8,1"	"192,8,1"	"232,8,1"	"192,8,1"	"144,8,1"	"240,8,1"	"96,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"80,8,1"	"176,8,1"	"176,8,1"	"104,8,1"	"96,8,1"	"112,8,1"	"112,8,1"	"96,8,1"	"80,8,1"	"96,8,1"	"112,8,1"	"96,8,1"	"48,8,1"	"112,8,1"	"112,8,1"	"112,8,1"
