PlatinaItem	Level	SkillNo	ActiveRate	Rate1	MagicIdx1	Rate2	MagicIdx2	Rate3	MagicIdx3	Comment
115	6	1	100	50	26	50	28	0	29	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	7	1	100	0	26	100	28	0	29	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	8	1	100	0	26	50	28	50	29	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	9	1	100	0	26	0	28	100	29	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	5	2	100	3	116	0	117	0	118	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	6	2	100	95	116	5	117	0	118	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	7	2	100	0	116	100	117	0	118	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	8	2	100	0	116	100	117	0	118	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
115	9	2	100	0	116	0	117	100	118	[Thiªn Tø] L¨ng Nh¹c Th¸i Cùc KiÕm
116	5	1	100	95	4	5	5	0	6	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	6	1	100	50	4	50	5	0	6	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	7	1	100	0	4	100	5	0	6	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	8	1	100	0	4	50	5	50	6	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	9	1	100	0	4	0	5	100	6	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	5	2	100	3	116	0	117	0	118	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	6	2	100	95	116	5	117	0	118	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	7	2	100	0	116	100	117	0	118	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	8	2	100	0	116	100	117	0	118	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
116	9	2	100	0	116	0	117	100	118	[Thiªn Tø] L¨ng Nh¹c V« Ng· Thóc §¸i
117	5	1	100	95	164	5	165	0	166	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	6	1	100	50	164	50	165	0	166	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	7	1	100	0	164	100	165	0	166	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	8	1	100	0	164	50	165	50	166	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	9	1	100	0	164	0	165	100	166	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	5	2	100	3	156	0	157	0	158	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	6	2	100	95	156	5	157	0	158	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	7	2	100	0	156	100	157	0	158	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	8	2	100	0	156	100	157	0	158	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
117	9	2	100	0	156	0	157	100	158	[Thiªn Tø] L¨ng Nh¹c Né L«i Ph¸p Giíi
118	5	1	100	95	164	5	165	0	166	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	6	1	100	50	164	50	165	0	166	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	7	1	100	0	164	100	165	0	166	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	8	1	100	0	164	50	165	50	166	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	9	1	100	0	164	0	165	100	166	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	5	2	100	3	27	0	17	0	18	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	6	2	100	95	27	5	17	0	18	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	7	2	100	0	27	100	17	0	18	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	8	2	100	0	27	100	17	0	18	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
118	9	2	100	0	27	0	17	100	18	[Thiªn Tø] L¨ng Nh¹c V« Cùc HuyÒn Ngäc Béi
119	5	1	100	95	164	5	165	0	166	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	6	1	100	50	164	50	165	0	166	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	7	1	100	0	164	100	165	0	166	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	8	1	100	0	164	50	165	50	166	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	9	1	100	0	164	0	165	100	166	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	5	2	100	3	269	0	270	0	271	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	6	2	100	95	269	5	270	0	271	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	7	2	100	0	269	100	270	0	271	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	8	2	100	0	269	100	270	0	271	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
119	9	2	100	0	269	0	270	100	271	[Thiªn Tø] L¨ng Nh¹c Thiªn §Þa HuyÒn Hoµng Giíi
120	5	1	100	95	23	5	24	0	25	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	6	1	100	50	23	50	24	0	25	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	7	1	100	0	23	100	24	0	25	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	8	1	100	0	23	50	24	50	25	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	9	1	100	0	23	0	24	100	25	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	5	2	100	3	20	0	21	0	22	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	6	2	100	95	20	5	21	0	22	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	7	2	100	0	20	100	21	0	22	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	8	2	100	0	20	100	21	0	22	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
120	9	2	100	0	20	0	21	100	22	[Thiªn Tø] CËp Phong Ch©n Vò KiÕm
121	5	1	100	95	164	5	165	0	166	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	6	1	100	50	164	50	165	0	166	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	7	1	100	0	164	100	165	0	166	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	8	1	100	0	164	50	165	50	166	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	9	1	100	0	164	0	165	100	166	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	5	2	100	3	153	0	154	0	155	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	6	2	100	95	153	5	154	0	155	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	7	2	100	0	153	100	154	0	155	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	8	2	100	0	153	100	154	0	155	[Thiªn Tø] CËp Phong Tam Thanh Phï
121	9	2	100	0	153	0	154	100	155	[Thiªn Tø] CËp Phong Tam Thanh Phï
122	5	1	100	95	164	5	165	0	166	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	6	1	100	50	164	50	165	0	166	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	7	1	100	0	164	100	165	0	166	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	8	1	100	0	164	50	165	50	166	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	9	1	100	0	164	0	165	100	166	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	5	2	100	3	113	0	114	0	115	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	6	2	100	95	113	5	114	0	115	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	7	2	100	0	113	100	114	0	115	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	8	2	100	0	113	100	114	0	115	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
122	9	2	100	0	113	0	114	100	115	[Thiªn Tø] CËp Phong HuyÒn Ti Tam §o¹n CÈm
123	5	1	100	95	4	5	5	0	6	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	6	1	100	50	4	50	5	0	6	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	7	1	100	0	4	100	5	0	6	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	8	1	100	0	4	50	5	50	6	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	9	1	100	0	4	0	5	100	6	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	5	2	100	3	113	0	114	0	115	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	6	2	100	95	113	5	114	0	115	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	7	2	100	0	113	100	114	0	115	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	8	2	100	0	113	100	114	0	115	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
123	9	2	100	0	113	0	114	100	115	[Thiªn Tø] CËp Phong Thóy Ngäc HuyÒn Hoµng UyÓn
124	5	1	100	95	164	5	165	0	166	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	6	1	100	50	164	50	165	0	166	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	7	1	100	0	164	100	165	0	166	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	8	1	100	0	164	50	165	50	166	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	9	1	100	0	164	0	165	100	166	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	5	2	100	3	266	0	267	0	268	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	6	2	100	95	266	5	267	0	268	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	7	2	100	0	266	100	267	0	268	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	8	2	100	0	266	100	267	0	268	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
124	9	2	100	0	266	0	267	100	268	[Thiªn Tø] CËp Phong Thanh Tïng Ph¸p Giíi
125	5	1	100	95	23	5	24	0	25	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	6	1	100	50	23	50	24	0	25	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	7	1	100	0	23	100	24	0	25	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	8	1	100	0	23	50	24	50	25	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	9	1	100	0	23	0	24	100	25	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	5	2	100	3	20	0	21	0	22	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	6	2	100	95	20	5	21	0	22	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	7	2	100	0	20	100	21	0	22	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	8	2	100	0	20	100	21	0	22	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
125	9	2	100	0	20	0	21	100	22	[Thiªn Tø] S­¬ng Tinh Thiªn Niªn Hµn ThiÕt
126	5	1	100	95	4	5	5	0	6	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	6	1	100	50	4	50	5	0	6	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	7	1	100	0	4	100	5	0	6	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	8	1	100	0	4	50	5	50	6	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	9	1	100	0	4	0	5	100	6	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	5	2	100	3	59	0	60	0	61	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	6	2	100	95	59	5	60	0	61	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	7	2	100	0	59	100	60	0	61	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	8	2	100	0	59	100	60	0	61	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
126	9	2	100	0	59	0	60	100	61	[Thiªn Tø] S­¬ng Tinh L­u Tinh C¶n NguyÖt KhÊu
127	5	1	100	95	290	5	4	0	5	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	6	1	100	50	290	50	4	0	5	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	7	1	100	0	290	100	4	0	5	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	8	1	100	0	290	50	4	50	5	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	9	1	100	0	290	0	4	100	5	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	5	2	100	3	59	0	60	0	61	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	6	2	100	95	59	5	60	0	61	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	7	2	100	0	59	100	60	0	61	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	8	2	100	0	59	100	60	0	61	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
127	9	2	100	0	59	0	60	100	61	[Thiªn Tø] S­¬ng Tinh Thanh Phong Lò §¸i
128	5	1	100	95	290	5	4	0	5	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	6	1	100	50	290	50	4	0	5	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	7	1	100	0	290	100	4	0	5	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	8	1	100	0	290	50	4	50	5	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	9	1	100	0	290	0	4	100	5	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	5	2	100	3	281	0	282	0	283	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	6	2	100	95	281	5	282	0	283	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	7	2	100	0	281	100	282	0	283	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	8	2	100	0	281	100	282	0	283	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
128	9	2	100	0	281	0	282	100	283	[Thiªn Tø] S­¬ng Tinh Thiªn Thanh B¨ng Tinh Thñ
129	5	1	100	95	290	5	4	0	5	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	6	1	100	50	290	50	4	0	5	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	7	1	100	0	290	100	4	0	5	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	8	1	100	0	290	50	4	50	5	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	9	1	100	0	290	0	4	100	5	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	5	2	100	3	278	0	279	0	280	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	6	2	100	95	278	5	279	0	280	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	7	2	100	0	278	100	279	0	280	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	8	2	100	0	278	100	279	0	280	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
129	9	2	100	0	278	0	279	100	280	[Thiªn Tø] S­¬ng Tinh Phong B¹o ChØ Hoµn
130	5	1	100	95	26	5	28	0	29	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	6	1	100	50	26	50	28	0	29	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	7	1	100	0	26	100	28	0	29	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	8	1	100	0	26	50	28	50	29	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	9	1	100	0	26	0	28	100	29	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	5	2	100	3	27	0	17	0	18	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	6	2	100	95	27	5	17	0	18	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	7	2	100	0	27	100	17	0	18	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	8	2	100	0	27	100	17	0	18	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
130	9	2	100	0	27	0	17	100	18	[Thiªn Tø] L«i Khung Hµn Tïng B¨ng B¹ch Quan
131	5	1	100	95	290	5	4	0	5	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	6	1	100	50	290	50	4	0	5	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	7	1	100	0	290	100	4	0	5	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	8	1	100	0	290	50	4	50	5	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	9	1	100	0	290	0	4	100	5	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	5	2	100	3	56	0	57	0	58	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	6	2	100	95	56	5	57	0	58	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	7	2	100	0	56	100	57	0	58	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	8	2	100	0	56	100	57	0	58	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
131	9	2	100	0	56	0	57	100	58	[Thiªn Tø] L«i Khung Thiªn §Þa Hé Phï
132	5	1	100	95	290	5	4	0	5	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	6	1	100	50	290	50	4	0	5	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	7	1	100	0	290	100	4	0	5	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	8	1	100	0	290	50	4	50	5	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	9	1	100	0	290	0	4	100	5	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	5	2	100	3	275	0	276	0	277	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	6	2	100	95	275	5	276	0	277	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	7	2	100	0	275	100	276	0	277	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	8	2	100	0	275	100	276	0	277	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
132	9	2	100	0	275	0	276	100	277	[Thiªn Tø] L«i Khung Phong L«i Thanh CÈm §¸i
133	5	1	100	95	4	5	5	0	6	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	6	1	100	50	4	50	5	0	6	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	7	1	100	0	4	100	5	0	6	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	8	1	100	0	4	50	5	50	6	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	9	1	100	0	4	0	5	100	6	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	5	2	100	3	56	0	57	0	58	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	6	2	100	95	56	5	57	0	58	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	7	2	100	0	56	100	57	0	58	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	8	2	100	0	56	100	57	0	58	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
133	9	2	100	0	56	0	57	100	58	[Thiªn Tø] L«i Khung Linh Ngäc UÈn L«i
134	5	1	100	95	290	5	4	0	5	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	6	1	100	50	290	50	4	0	5	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	7	1	100	0	290	100	4	0	5	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	8	1	100	0	290	50	4	50	5	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	9	1	100	0	290	0	4	100	5	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	5	2	100	3	272	0	273	0	274	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	6	2	100	95	272	5	273	0	274	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	7	2	100	0	272	100	273	0	274	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	8	2	100	0	272	100	273	0	274	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
134	9	2	100	0	272	0	273	100	274	[Thiªn Tø] L«i Khung Cöu Thiªn DÉn L«i Giíi
137	5	1	100	95	290	5	4	0	5	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	6	1	100	50	290	50	4	0	5	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	7	1	100	0	290	100	4	0	5	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	8	1	100	0	290	50	4	50	5	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	9	1	100	0	290	0	4	100	5	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	5	2	100	3	284	0	285	0	286	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	6	2	100	95	284	5	285	0	286	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	7	2	100	0	284	100	285	0	286	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	8	2	100	0	284	100	285	0	286	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
137	9	2	100	0	284	0	285	100	286	[Thiªn Tø] Vô ¶o Thóc T©m ChØ Hoµn
